  0   1351   2681   1102    295   2063    101 -2.0312 0.8022 0.0156 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  1    991    558    962   1614    591    382 -1.6094 1.2793 0.0547 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  2   2205    487   1663   2014   2648    810 -1.5000 0.9291 0.0234 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  3   1931   2142   2943   1087   1830   2200 -1.7578 1.1456 0.0625 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  4   1163   1780    121   1183   1869   1468 -1.9766 1.0152 0.0625 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  5   1464   1200   1389   2752    990    574 -1.6875 1.3819 0.0547 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  6    764   1102   1958    600   2179   1401 -2.1484 0.6943 0.0312 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  7    398   1446   1445   2276   2329   2493 -1.8359 0.9571 0.0547 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  8   2387    145   1158   2571    834   1768 -1.6719 1.1513 0.0703 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  9   2586   2281    474    737   1463   2350 -2.0625 0.9252 0.0391 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 10   1626   2097   2827    925    304   2614 -1.8516 1.0093 0.0547 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 11    561   2523   2490   1484   1380   2712 -2.0078 1.2677 0.1016 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 12    921   1884    289   2888   2879   1992 -2.0312 1.0856 0.0938 0.0000 1.2000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 13   2518   2758   1794   1941   2740    426 -1.8516 0.9935 0.0469 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 14   2893   1387   2279   2183   1192   1852 -1.8203 0.9990 0.0547 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 15   2838    926   2254    197    710    948 -1.7109 1.2307 0.0547 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 16    134    303   2662   2441    238   1224 -1.8594 0.8305 0.0625 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 17   1767   1636    624   1260   2485   1599 -2.0000 1.1339 0.0469 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 18   2063   2971    809    425    430    971 -1.6797 1.2273 0.0469 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 19    353    767   2075   1756   1688   2884 -2.1641 1.1618 0.0938 0.0000 0.0000 0.3733 0.9141 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 20    314    783   2144   1557   1648   2875 -2.1094 1.1061 0.1016 0.0000 1.3000 0.3733 0.9141 0.0003 0.0098 34.0000 1.0279 0.7296 0.2446 2.0022 
 21    573   1188   1891    506   2195   1612 -1.9375 0.8307 0.0234 0.0000 0.0000 0.3920 0.8675 0.0002 0.0090 31.0000 0.9903 0.7234 0.2534 1.9671 
 22    367    740   2098   1816   1658   2921 -1.9219 1.2694 0.0625 0.0000 0.0000 0.2469 0.8686 0.0003 0.0075 33.0000 1.1306 0.6001 0.2586 1.9893 
 23    345    776   2074   1718   1693   2871 -1.9062 1.2037 0.0547 0.0000 0.0000 0.0489 0.9130 0.0008 0.0023 44.0000 1.3636 0.6660 0.2053 2.2349 
 24   1780   1646    613   1262   2488   1622 -2.0156 1.1809 0.0547 0.0000 0.0000 0.0100 0.9127 0.0000 0.0099 154.0000 4.4491 0.7481 0.2535 5.4506 
 25    354    765   2075   1762   1687   2886 -2.0859 1.1500 0.0625 0.0000 0.0000 0.0151 0.9161 0.0006 0.0005 52.0000 1.6040 0.6251 0.2725 2.5016 
 26    571   2544   2492   1463   1389   2676 -2.1250 1.1496 0.1094 0.0000 1.2727 0.0155 0.8869 0.0000 0.0128 300.0000 9.4280 0.8514 0.2933 10.5727 
 27    310    781   2156   1538   1638   2879 -2.1641 1.0359 0.1016 0.0000 1.0833 0.0191 0.8985 0.0009 0.0068 48.0000 1.5803 0.6763 0.2814 2.5380 
 28    309    780   2158   1533   1635   2879 -2.0938 0.8730 0.0469 0.0000 0.0000 0.0232 0.8961 0.0010 0.0016 51.0000 1.6645 0.6354 0.2490 2.5489 
 29    236    845   2248   1258   1605   2862 -2.2344 0.7320 0.0703 0.0000 0.0000 0.2981 0.9839 0.0003 0.0088 36.0000 1.2818 0.7212 0.2785 2.2815 
 30    236    844   2247   1259   1605   2862 -2.3047 1.0324 0.1172 0.0000 0.0000 0.0248 0.9254 0.0008 0.0018 41.0000 1.3809 0.6229 0.2981 2.3019 
 31    236    833   2236   1271   1605   2862 -2.0547 1.0915 0.0703 0.0000 0.0000 0.0257 0.8921 0.0009 0.0019 46.0000 1.6932 0.6925 0.2864 2.6720 
 32    236    850   2253   1251   1605   2862 -2.3516 0.9069 0.1328 0.0000 1.5455 0.0132 0.8542 0.0010 0.0008 64.0000 2.1771 0.9007 0.2970 3.3749 
 33    236    854   2257   1245   1605   2862 -2.1250 0.9449 0.0781 0.0000 0.0000 0.0164 0.8405 0.0009 0.0006 49.0000 1.7050 0.7354 0.2413 2.6817 
 34    236    851   2254   1260   1604   2861 -2.2422 1.0039 0.1172 0.0000 1.3636 0.0100 0.7972 0.0008 0.0009 76.0000 2.5538 0.6561 0.2445 3.4545 
 35    100    894   2686    731   1514   3000 -2.1406 0.7360 0.0391 0.0000 0.0000 0.4882 0.9453 0.0003 0.0092 55.0000 1.7338 0.8171 0.2451 2.7960 
 36    311    791   2169   1551   1652   2896 -2.2344 1.0155 0.0781 0.0000 0.0000 0.0109 0.7977 0.0010 0.0028 66.0000 2.0628 0.7223 0.3681 3.1533 
 37    236    846   2249   1253   1614   2871 -2.2422 1.0511 0.0859 0.0000 0.0000 0.0124 0.8174 0.0009 0.0013 62.0000 2.1991 0.8110 0.3185 3.3286 
 38    329    804   2180   1549   1655   2893 -2.0703 1.0423 0.0781 0.0000 0.0000 0.0144 0.8216 0.0010 0.0082 83.0000 2.9150 0.7192 0.3460 3.9802 
 39    221    851   2243   1251   1608   2858 -2.0938 0.8100 0.0625 0.0000 0.0000 0.0140 0.8244 0.0010 0.0023 92.0000 3.4351 0.7227 0.2543 4.4121 
 40    248    842   2254   1254   1602   2866 -2.1719 0.9466 0.0938 0.0000 1.3333 0.0133 0.8339 0.0007 0.0005 67.0000 2.5251 0.6408 0.3700 3.5360 
 41    292    781   2164   1555   1652   2906 -2.0078 1.0472 0.0625 0.0000 0.0000 0.0133 0.8359 0.0009 0.0016 61.0000 2.0599 0.9424 0.2618 3.2640 
 42    241    847   2252   1256   1616   2856 -2.1094 1.4210 0.1172 0.0000 1.8750 0.0115 0.8253 0.0008 0.0006 77.0000 2.6990 0.6436 0.2992 3.6418 
 43    579   2561   2493   1445   1396   2646 -1.8516 0.9148 0.0547 0.0000 0.0000 0.0111 0.8377 0.0008 0.0071 48.0000 1.7811 0.8888 0.3703 3.0402 
 44    233    847   2250   1255   1599   2871 -2.1406 0.9879 0.0859 0.0000 1.0000 0.0102 0.8209 0.0008 0.0003 79.0000 2.8998 0.8176 0.2658 3.9832 
 45    316    781   2167   1543   1661   2883 -2.1094 0.9013 0.0391 0.0000 0.0000 0.0100 0.8284 0.0009 0.0020 78.0000 2.8060 0.6406 0.3495 3.7961 
 46    314    798   2160   1553   1636   2891 -1.9531 1.1946 0.0781 0.0000 0.0000 0.0100 0.8305 0.0010 0.0014 71.0000 2.9014 0.6750 0.3946 3.9711 
 47    320    777   2182   1550   1656   2906 -1.9922 1.1102 0.0625 0.0000 0.0000 0.0100 0.8592 0.0009 0.0018 84.0000 3.0255 1.0406 0.2979 4.3639 
 48    241    853   2242   1254   1604   2863 -2.3047 0.8119 0.1094 0.0000 1.1667 0.0100 0.8673 0.0007 0.0003 93.0000 3.2789 0.7459 0.3470 4.3718 
 49    300    803   2168   1544   1666   2887 -2.1328 1.2499 0.1094 0.0000 1.1667 0.0100 0.8593 0.0008 0.0009 79.0000 2.9312 0.7983 0.2730 4.0025 
 50    770   1117   1971    602   2167   1380 -2.2188 1.0541 0.0703 0.0000 0.0000 0.0100 0.8606 0.0000 0.0110 300.0000 11.0590 0.6336 0.2980 11.9905 
 51    757   1116   1968    608   2154   1391 -1.8438 0.9360 0.0469 0.0000 0.0000 0.0100 0.8694 0.0010 0.0062 88.0000 3.2476 0.6236 0.3009 4.1721 
 52    242    857   2243   1257   1606   2867 -2.1953 0.8513 0.0859 0.0000 0.0000 0.0100 0.9105 0.0009 0.0004 72.0000 3.0829 0.7927 0.3175 4.1931 
 53    295    782   2144   1532   1658   2859 -2.1953 1.0875 0.1250 0.0000 0.0000 0.0100 0.9150 0.0010 0.0024 81.0000 3.2396 0.7494 0.3468 4.3358 
 54    305    786   2136   1525   1663   2877 -2.2266 1.1530 0.1094 0.0000 1.5556 0.0100 0.9192 0.0010 0.0012 81.0000 3.1072 0.6745 0.3647 4.1464 
 55    113    917   2671    730   1496   2997 -2.2109 0.9237 0.0703 0.0000 0.0000 0.0100 0.9189 0.0000 0.0099 214.0000 9.4892 0.8365 0.3421 10.6678 
 56    310    771   2129   1525   1656   2866 -2.2500 0.8504 0.0703 0.0000 0.0000 0.0100 0.9261 0.0008 0.0011 112.0000 4.1174 1.0656 0.3263 5.5093 
 57    296    768   2129   1530   1660   2874 -2.3906 0.9013 0.1172 0.0000 1.0714 0.0100 0.9232 0.0010 0.0015 101.0000 4.1779 0.8609 0.3344 5.3732 
 58    781   1113   1970    595   2184   1374 -2.2578 0.8228 0.0625 0.0000 0.0000 0.0104 0.9335 0.0010 0.0008 71.0000 2.9990 0.8540 0.4712 4.3243 
 59    126    928   2683    737   1513   2986 -2.0234 0.8420 0.0156 0.0000 0.0000 0.0115 0.9654 0.0008 0.0098 101.0000 3.7593 0.6110 0.4689 4.8392 
 60    293    765   2126   1529   1661   2875 -2.2188 1.0226 0.0938 0.0000 0.0000 0.0111 0.9560 0.0009 0.0004 75.0000 3.1820 0.6841 0.5644 4.4306 
 61    300    769   2134   1534   1658   2874 -2.0391 0.9355 0.0703 0.0000 0.0000 0.0102 0.9298 0.0010 0.0005 113.0000 4.8871 0.8057 0.4821 6.1750 
 62    295    775   2122   1519   1662   2868 -2.2422 0.8306 0.0859 0.0000 0.0000 0.0100 0.9773 0.0010 0.0004 98.0000 4.1867 0.7278 0.4292 5.3437 
 63    299    766   2132   1512   1668   2872 -2.1719 1.3088 0.0938 0.0000 0.0000 0.0100 0.9670 0.0010 0.0009 114.0000 4.2139 0.6890 0.2548 5.1578 
 64    301    778   2113   1532   1664   2870 -2.2734 1.0034 0.1094 0.0000 1.0769 0.0100 0.9692 0.0010 0.0008 91.0000 3.2235 0.9141 0.4980 4.6356 
 65    297    778   2116   1524   1648   2875 -2.1875 0.8622 0.0859 0.0000 0.0000 0.0100 0.9625 0.0007 0.0006 96.0000 3.1801 0.7644 0.4140 4.3584 
 66    293    777   2122   1532   1674   2862 -2.2578 1.1377 0.1250 0.0000 0.0000 0.0100 0.9637 0.0008 0.0011 102.0000 3.5967 0.6667 0.4645 4.7280 
 67    790   1127   1979    598   2176   1372 -1.9609 0.9827 0.0469 0.0000 0.0000 0.0108 0.9844 0.0010 0.0025 64.0000 1.9741 0.6103 0.4229 3.0073 
 68    311    785   2120   1526   1667   2856 -2.1562 1.0463 0.0859 0.0000 0.0000 0.0100 0.9847 0.0008 0.0008 91.0000 3.1021 0.6716 0.4791 4.2528 
 69    288    780   2120   1529   1671   2879 -2.1016 0.9896 0.0625 0.0000 0.0000 0.0100 0.9894 0.0007 0.0005 104.0000 3.4091 0.6111 0.4562 4.4764 
 70    769   1102   1963    594   2185   1372 -2.0547 0.9812 0.0625 0.0000 0.0000 0.0100 1.0099 0.0010 0.0007 119.0000 4.2012 0.5546 0.4885 5.2443 
 71   2629   2271    485    739   1470   2265 -1.9688 0.9439 0.0312 0.0000 0.0000 0.0100 1.0290 0.0000 0.0298 300.0000 9.8022 0.7882 0.4441 11.0345 
 72   2545   2290    463    735   1456   2429 -2.0703 1.1053 0.0469 0.0000 0.0000 0.0100 1.0210 0.0000 0.0092 104.0000 3.6875 0.7919 0.5285 5.0079 
 73   2609   2310    499    737   1475   2430 -2.1875 0.8307 0.0703 0.0000 0.0000 0.0100 1.0196 0.0000 0.0098 254.0000 8.2328 0.6486 0.4170 9.2984 
 74    785   1110   1967    595   2191   1396 -1.9531 1.0687 0.0469 0.0000 0.0000 0.0100 1.0256 0.0009 0.0010 141.0000 5.4317 0.5680 0.4435 6.4432 
 75   2596   2303    523    732   1459   2427 -2.1406 0.8935 0.0547 0.0000 0.0000 0.0100 1.0425 0.0008 0.0089 85.0000 3.1088 0.6859 0.3696 4.1644 
 76   2590   2321    509    755   1487   2425 -2.2422 0.8464 0.0781 0.0000 0.0000 0.0100 1.0430 0.0009 0.0074 99.0000 3.5034 0.6003 0.3982 4.5018 
 77   2592   2316    513    744   1494   2444 -2.1172 1.0806 0.0703 0.0000 0.0000 0.0100 1.0454 0.0008 0.0049 113.0000 4.2586 0.7953 0.3393 5.3932 
 78   2598   2322    502    757   1472   2409 -2.0703 0.9320 0.0859 0.0000 0.0000 0.0100 1.0476 0.0010 0.0018 91.0000 3.5002 0.6243 0.3736 4.4981 
 79   2577   2303    508    754   1498   2416 -1.9219 1.2694 0.0625 0.0000 0.0000 0.0100 1.0538 0.0007 0.0018 95.0000 4.0054 0.7673 0.3509 5.1237 
 80   2599   2337    512    755   1478   2436 -2.0859 1.0241 0.0781 0.0000 0.0000 0.0100 1.0642 0.0010 0.0011 112.0000 4.1249 0.7029 0.5194 5.3472 
 81   2632   2303    521    739   1481   2431 -1.9062 1.0620 0.0859 0.0000 1.1000 0.0100 1.0686 0.0010 0.0043 117.0000 4.4190 0.6123 0.5043 5.5355 
 82   2586   2319    490    730   1467   2437 -2.0938 0.9360 0.0781 0.0000 0.0000 0.0100 1.0699 0.0009 0.0011 128.0000 5.5354 0.6849 0.4844 6.7047 
 83   2602   2322    478    758   1492   2437 -2.0078 0.8740 0.0625 0.0000 0.0000 0.0100 1.0710 0.0006 0.0011 150.0000 5.5256 0.6665 0.4027 6.5949 
 84   2586   2333    520    725   1482   2418 -2.0000 1.0079 0.0625 0.0000 0.0000 0.0100 1.0706 0.0010 0.0005 162.0000 6.7727 0.6670 0.4780 7.9176 
 85   2587   2305    511    761   1460   2443 -2.0234 1.1569 0.0938 0.0000 1.2000 0.0100 1.0707 0.0008 0.0008 174.0000 6.5009 0.6355 0.4615 7.5979 
 86    296    764   2117   1530   1660   2858 -2.2500 0.7874 0.0703 0.0000 0.0000 0.0100 1.0714 0.0008 0.0005 175.0000 7.1915 0.6419 0.3835 8.2169 
 87    308    763   2112   1527   1667   2870 -2.2422 1.1456 0.1172 0.0000 1.0000 0.0100 1.0638 0.0008 0.0005 175.0000 6.8200 0.9092 0.4542 8.1834 
 88    298    768   2103   1546   1670   2856 -2.0781 1.0175 0.0938 0.0000 0.0000 0.0100 1.0582 0.0009 0.0010 129.0000 5.0812 0.6196 0.3983 6.0990 
 89    282    768   2130   1521   1659   2849 -2.1641 0.8784 0.0703 0.0000 0.0000 0.0100 1.0664 0.0010 0.0007 235.0000 9.5313 0.7504 0.4769 10.7586 
 90    309    756   2113   1514   1647   2863 -2.1562 1.0463 0.0938 0.0000 0.0000 0.0100 1.0670 0.0008 0.0008 248.0000 9.7748 0.6679 0.3652 10.8079 
