 32   2576    100    100   3000 -2.8594 1.1297 0.3438 0.0000 3.1429 0.6701 0.6352 0.0008 0.0035 68.0000 1.5073 0.5373 0.2396 2.2842 
 33   3000   1046    100   3000 -2.2891 1.2307 0.1719 0.0000 2.2000 0.6942 0.6515 0.0009 0.0067 79.0000 1.5052 0.4114 0.2465 2.1631 
 34   2655    100    100   2474 -3.1719 1.1986 0.5391 0.0000 9.8571 0.6370 0.6416 0.0009 0.0035 70.0000 1.4235 0.4081 0.2428 2.0743 
 35   3000   3000   3000   3000 -1.8047 0.9930 0.0312 0.0000 0.0000 0.6557 0.6604 0.0010 0.0003 84.0000 1.7081 0.7542 0.2369 2.6993 
 36   2633    100    100   2474 -3.0781 1.2222 0.4766 0.0000 6.7778 0.6567 0.6655 0.0010 0.0025 66.0000 1.3667 0.4510 0.2730 2.0907 
 37   2621    100    100   2474 -3.1719 1.2931 0.5469 0.0000 8.7500 0.6755 0.6837 0.0010 0.0037 61.0000 1.3694 0.4620 0.3654 2.1968 
 38   2613    100    100   2474 -3.1328 1.3602 0.5469 0.0000 10.0000 0.6891 0.7013 0.0009 0.0044 57.0000 1.2390 0.4208 0.2711 1.9308 
 39   2601    100    100   2476 -2.8984 1.6353 0.4844 0.0000 8.8571 0.7034 0.7195 0.0009 0.0032 68.0000 1.4794 0.3989 0.2945 2.1728 
 40   2870    100    100   2256 -3.0938 1.3927 0.5469 0.0000 11.6667 0.7251 0.7385 0.0007 0.0044 62.0000 1.4779 0.4811 0.2766 2.2356 
 41   3000    100    100   2241 -2.9766 1.6451 0.5000 0.0000 9.1429 0.7438 0.7636 0.0010 0.0026 70.0000 1.5978 0.4436 0.3773 2.4187 
 42   2463    100    100   2507 -2.8906 1.6730 0.4531 0.0000 6.4444 0.7580 0.7851 0.0007 0.0046 74.0000 1.5841 0.4296 0.3217 2.3353 
 43    100    100    100    100 -0.2656 0.2596 0.0000 0.0000 0.0000 0.7683 0.8015 0.0008 0.0003 77.0000 1.6566 0.1043 0.3150 2.0758 
 44   3000    100    100   2472 -3.0234 1.4246 0.5000 0.0000 8.0000 0.9759 1.5780 0.0007 0.0012 87.0000 2.2496 0.5276 0.2511 3.0282 
 45   3000    100    100   2188 -3.0547 1.4064 0.5000 0.0000 7.1111 0.9901 1.6217 0.0006 0.0024 86.0000 1.9491 0.4780 0.3271 2.7543 
 46   3000   3000   3000    100 -2.1641 1.2878 0.1328 0.0000 1.4167 1.0073 1.6729 0.0009 0.0005 82.0000 2.3283 0.7400 0.2915 3.3599 
 47   3000    100    100   2504 -3.0859 1.3863 0.4922 0.0000 4.8462 0.9768 1.5485 0.0006 0.0013 111.0000 2.5191 0.4663 0.4032 3.3886 
 48   3000    100    100   2505 -2.8438 1.7864 0.4453 0.0000 7.1250 0.9905 1.5874 0.0008 0.0022 90.0000 2.2492 0.4654 0.3232 3.0379 
 49   3000   3000    100   3000 -1.7422 0.8070 0.0312 0.0000 0.0000 0.9984 1.6257 0.0010 0.0008 69.0000 1.6992 0.6585 0.2909 2.6486 
 50    100   3000    100   3000 -1.5391 0.7544 0.0000 0.0000 0.0000 1.0175 1.6125 0.0010 0.0003 84.0000 2.1689 0.5063 0.3837 3.0590 
 51   3000    100    496   2280 -3.0391 1.6756 0.5156 0.0000 6.6000 1.0344 1.5599 0.0007 0.0040 60.0000 1.4477 0.5087 0.2792 2.2357 
 52   3000    100    100   2072 -2.9609 1.7701 0.4531 0.0000 4.8333 1.0532 1.6031 0.0008 0.0016 75.0000 2.1397 0.5250 0.2902 2.9549 
 53   3000    100    548   2332 -3.0156 1.2438 0.4375 0.0000 5.0909 1.0677 1.6479 0.0007 0.0039 52.0000 1.4101 0.4880 0.2645 2.1626 
 54   2740    100    444   2434 -2.9844 1.4171 0.4375 0.0000 4.3077 1.0785 1.6851 0.0009 0.0049 51.0000 1.2333 0.4589 0.3852 2.0774 
