  0    771   2101 -2.4062 0.8415 0.1172 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  1   2552   2905 -2.0391 1.3607 0.0938 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  2   1918    536 -2.2969 1.9427 0.3047 0.0000 2.1667 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  3   1136    268 -1.2812 1.1959 0.0312 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  4    382    744 -1.0703 0.6643 0.0000 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  5   2911   2702 -2.1719 0.7419 0.0703 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  6   1045    487 -1.6562 1.2982 0.0391 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  7   2098   1144 -2.3125 1.7126 0.2422 0.0000 1.9375 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  8   1778   2405 -1.9375 0.7205 0.0234 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  9   1351   2722 -1.7891 0.7662 0.0469 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 10   2653   1957 -1.7812 0.7707 0.0156 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 11    235   1620 -2.1719 0.7891 0.0703 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 12   1598    910 -2.2969 1.3915 0.2031 0.0000 0.0000 0.3212 2.0349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
