17 1593  874  472 2213  859 2144 2134  450 1140  104  929  326 1697 2997 1002 1317 1675 1463 -1.8516 3.5290 0.0764 0.0547 0.0000 0.0882 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18  426 2696 2046  638 1469 1812  730 2473 1809 1422  979 1622 2920  846 2671  425 1637 1246 -1.2500 3.9370 0.2089 0.0156 0.0000 0.0882 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19 2519  773 2182  869  364 1239 2476  936 2195  516 2381 2037  327 1859 2838 1456 1945  456 -1.8281 3.6710 0.1496 0.2031 0.0000 0.0882 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20 1146 2344  533 1099 2088   53 1639  694 1871 1342  772  407 1928 1747  797  495  784 2580 -1.7891 6.7347 0.2464 0.1484 1.6667 0.0882 0.9116 0.0010 0.0071 102.0000 15.1610 0.4191 1.6489 17.2290 
21 2711 2790 1132 1723 1181 2873 2442 2477 1665   83  217 2468 1721 2017 2949 2345 2010 1024 -1.5469 3.5253 0.1203 0.1328 0.0000 0.0100 0.9062 0.0000 1.4741 900.0000 150.4093 0.7890 2.8533 154.0515 
22  233 2790  372 1101 1259 1998 2861 1467 1243   83 1331 1985 2347 2017 2657 2345 2453 1526 -1.6875 2.9882 0.1225 0.0547 0.0000 0.0100 0.9058 0.0000 1.4672 900.0000 139.2357 0.5840 1.8315 141.6512 
23  624 1918  198 1101 1853 1998 2881 2636 1493 1328  492 1985 2731 2017 2912 2555 2298 2015 -1.3438 2.6841 0.1521 0.0156 0.0000 0.0100 0.9070 0.0000 1.4510 900.0000 129.8132 0.6292 1.7087 132.1510 
24  425 1843  525 1101  980 1998 2881 2636 1325  389  492 1985 1850 2017 2216 2345 2151 1526 -1.6172 5.6869 0.1329 0.0625 0.0000 0.0100 0.9049 0.0000 1.4198 900.0000 129.0820 0.4623 1.6278 131.1720 
25 2477  845  694 1055 1499 2047 2018 1878  380  903 2435 2949 2446 2177  763 1562 1974  634 -1.5703 4.9556 0.1840 0.0312 0.0000 0.0100 0.9053 0.0000 1.3021 900.0000 132.2421 0.5071 1.5540 134.3031 
26 1772 2817  694 1101  975 1897 2018 2041  943  182  278 2338 1678 2177  763 1417 1567  766 -1.6641 8.1304 0.1496 0.0000 0.0000 0.0100 0.9051 0.0000 1.2586 900.0000 130.3129 0.7261 1.5425 132.5816 
27 1732 2817  804 1736 2890 1493 2881 1984  403 1970  484  519 1850 1287 1589 1343 2879 2108 -1.1016 5.7928 0.0997 0.0078 0.0000 0.0100 0.9058 0.0000 1.3310 900.0000 124.4344 0.5349 1.8482 126.8175 
28 1772 2817  804 1101  296 1698 2881 2041  582  248  278 2486 1850 1287 2216 1343 2109  766 -1.2812 2.3140 0.1127 0.0000 0.0000 0.0100 0.9034 0.0000 1.2365 900.0000 124.2158 0.4252 1.4151 126.0561 
29 1794 2558 1907 2253 2126 2235 1310 2059 2792  248 1770 2290 2887 2764 2440  975 1759   83 -1.9531 3.3049 0.0572 0.1641 1.1667 0.0100 0.9016 0.0000 1.4214 900.0000 123.5978 0.7118 2.0886 126.3982 
30 1794 2559 1910 2254 2127 2236 1313 2062 2792  252 1773 2292 2887 2766 2442  976 1761   88 -1.5781 5.9938 0.0545 0.1094 1.3125 0.0100 0.9054 0.0890 1.4214 900.0000 124.5191 0.7465 1.8188 127.0844 
31 1794 2089 1803 2253 1766 1698 1310 1663 1126  248  821 2290 2887 1957 2276  241 1759   67 -1.3047 3.7253 0.0725 0.0000 0.0000 0.0100 0.9317 0.0000 1.3825 900.0000 124.6488 0.4465 1.4624 126.5576 
32 2598 2359 1896  707 2373  724 1921 2079 1066  332 1438 2503 2789  599 2872 1067 1906  713 -1.8828 5.1121 0.2724 0.0859 0.0000 0.0100 0.9292 0.0000 1.4020 900.0000 124.6573 0.5816 1.5909 126.8297 
33 2112 2089 1896  285 1400 1698 2506 2364 1126  248  821 2297 2887  599 2737  167 1759  723 -2.2422 2.0275 0.1858 0.1016 0.0000 0.0100 0.9321 0.0000 1.3779 900.0000 126.3304 0.4418 1.7694 128.5417 
34 2111 2089 1895  284 1399 1697 2506 2363 1125  247  820 2297 2886  598 2736  166 1759  722 -1.9922 1.5039 0.1807 0.1641 1.5385 0.0100 0.9376 0.3371 1.3779 900.0000 124.4434 0.5327 1.4314 126.4075 
35 2114 2089 1898  287 1402 1700 2505 2366 1128  250  823 2297 2889  601 2739  169 1759  725 -1.8906 3.4210 0.1882 0.0625 0.0000 0.0100 0.9105 0.2609 1.3779 900.0000 124.3787 0.4334 1.4855 126.2976 
36 1633 1626  664 1533  248 1364 2881 2258 1383 1117 1446 2504 1948 1999 2177  522 2065  543 -1.4297 3.1761 0.0752 0.0078 0.0000 0.0100 0.8953 0.0000 1.2392 900.0000 124.2749 0.5279 1.7900 126.5928 
37 1020 2267 2072  888  345  495 2881 2999 1383   76  220 1413 1850 2037 2482  344 1759  645 -1.6641 8.2248 0.3400 0.0938 0.0000 0.0100 0.8922 0.0000 1.2176 900.0000 126.8645 0.4011 1.3318 128.5974 
38 1397 2415 2072  890  296 1698 1752 1295 1126  248 1034 2156 2284 2024 2164 1814 1668 1106 -1.4453 7.0836 0.0797 0.0859 1.4167 0.0100 0.8929 0.0000 1.3771 900.0000 122.8376 0.4365 1.5035 124.7776 
39 1397 2170 2072 1101  296 1698 2881 2364 1126  248  821 2156 1850 1287 2737 1233 1759  723 -1.3984 5.2180 0.1570 0.0078 0.0000 0.0100 0.8903 0.0000 1.3730 900.0000 124.8737 0.5250 1.5840 126.9827 
40 2472 1136  813 1282 1406  942 1378 2985  961 1390  776  371  389  447 1449  468 1741  898 -1.5156 12.3935 0.2252 0.2266 0.0000 0.0100 0.8873 0.0000 1.4309 900.0000 124.3880 0.3436 1.2048 125.9364 
41 2366 1136  900  977 2901 1030  402 2732  421 2209 2367 1272  585  447 1752  874 2147 1286 -1.4219 2.4820 0.1649 0.0000 0.0000 0.0100 0.8858 0.0000 1.3861 900.0000 121.9547 0.4941 1.4550 123.9037 
42 1003 2703 2221 1521  451 2265  585 2224 2718 1245 2614 1429  585 1402 1746 1192 1344 1286 -1.6328 8.9901 0.1020 0.0156 0.0000 0.0100 0.8834 0.0000 1.5070 900.0000 122.4483 0.4532 1.6944 124.5960 
43 1947 1948 2239  977 2901 1030  561 2224 1137 1860 2367 1272  585 1402 2710 1192 1759 1286 -0.1875 10.7362 0.0787 0.0234 0.0000 0.0100 0.8837 0.0000 1.4221 900.0000 123.9989 0.5060 1.5859 126.0908 
44 1547  446 2288 2460  755 1314 1191 1676 2930 1048 2063 1429  374 1878 2338 1067 1379 1701 -1.4219 2.6710 0.0778 0.0391 0.0000 0.0100 0.8878 0.0000 1.4582 900.0000 131.8104 0.5333 1.8477 134.1913 
45 1547  675 2288 2137  755 1314 1315 2224 2930 1048 2453 1429  766 2150 2642 1446 1098 1223 -1.0547 7.5639 0.1190 0.0469 0.0000 0.0100 0.8860 0.0000 1.4502 900.0000 128.3926 0.6384 2.4173 131.4483 
46  921 1758 1852  718 2703  917  542 2224  859 2718 2403  541  585 2150 2753 1446 2197 1100 -0.9219 7.0017 0.1853 0.0391 0.0000 0.0100 0.8825 0.0000 1.4900 900.0000 140.2193 0.5731 1.8749 142.6673 
47 1397 1503 2239 1344  555 1314 1622 2224 2843  392 2549 1217  585 2150 2642 1446 1759 1100 -1.2891 4.6953 0.1268 0.0000 0.0000 0.0100 0.8793 0.0000 1.4591 900.0000 138.1431 0.6296 1.8685 140.6411 
48 1350  514 2545 2435  824 2228 1843 2566 1716 2485  340  442  560 2504 2909  966 2612 2644 -1.6797 1.5265 0.0563 0.0234 0.0000 0.0100 0.8770 0.0000 1.5867 900.0000 132.6440 0.6485 2.0540 135.3466 
49 1249  198 2545  921  824  594 1277 1480 1716 1463  830 1400 1061 2761 2497 1669 2612 2644 -1.2500 10.7874 0.2174 0.1250 0.0000 0.0100 0.8784 0.0000 1.5461 900.0000 128.0411 0.4511 1.8452 130.3374 
50 1987  514 1453  546  378   62 1427 1364 2762 1860 2144 1138 1783 2734 2719  613 2559  723 -1.2266 8.9168 0.1477 0.0156 0.0000 0.0100 0.8760 0.0000 1.4274 900.0000 136.7411 0.5777 1.6306 138.9494 
51 1249  913 1453  586  378  388 1277 1948 2762  521 1874 1400 1061 2725 2497 1673 2559  723 -2.3281 1.9860 0.2020 0.0547 0.0000 0.0100 0.8737 0.0000 1.3635 900.0000 131.0180 0.4371 1.8895 133.3446 
52 1249  912 1453  585  377  387 1276 1948 2762  520 1874 1399 1060 2724 2497 1672 2559  722 -1.7656 8.8895 0.2030 0.0547 0.0000 0.0100 0.8860 0.5862 1.3635 900.0000 139.9077 0.4237 1.4375 141.7689 
53 1248  916 1452  589  381  391 1280 1947 2761  524 1873 1403 1064 2728 2496 1676 2558  726 -2.1406 2.8777 0.2025 0.0312 0.0000 0.0100 0.8796 0.3737 1.3635 900.0000 134.5001 0.5067 1.7208 136.7276 
54 1202 2170 2315 1454  812 1698  598 1233 2839 2571 1835  641  153 2956 1008 1052 1759  135 -1.5234 4.5821 0.3043 0.0000 0.0000 0.0100 0.8528 0.0000 1.5322 900.0000 141.2127 0.5021 1.7744 143.4893 
55 1397 2170 2104 1454 1914 1698  598  407 1910  475 1835 1400  732 2747 2384  948 1759  962 -1.6094 4.0982 0.2576 0.0000 0.0000 0.0100 0.8520 0.0000 1.4865 900.0000 131.0447 0.4303 1.4696 132.9447 
56  289 2170 1803 2680 1624 1698 2457 2268  508  597 1835 1233 1503 2436 2571 1688 1759  222 -1.3750 5.4803 0.2259 0.0000 0.0000 0.0100 0.8522 0.0000 1.5210 900.0000 132.0005 0.5999 1.8756 134.4760 
57 1397 2170 1751 1344  533 1698 2457 2108 1910  475 1835 1400  814 2436 2642 1472 1759  723 -1.3594 3.4604 0.0870 0.0391 0.0000 0.0100 0.8501 0.0000 1.5048 900.0000 132.0152 0.6513 1.6031 134.2696 
58 1003 1685  633 1027  306  415 1468 1047  612 2115 2740 2478 1788 1668 2532 1928 1040  757 -1.0234 9.0624 0.1267 0.0469 0.0000 0.0100 0.8479 0.0000 1.3998 900.0000 144.0441 0.4935 1.7016 146.2392 
59 1003 1685  633 1265 1330  415 1468 1727  612 1235 2564 2403  835 1668  870 1266  162 1199 -1.2344 5.2990 0.2443 0.0234 0.0000 0.0100 0.8451 0.0000 1.3722 900.0000 132.4767 0.4376 1.3695 134.2837 
60 1425  564  863 1084 1330  737 2026 2454  455 1502 1192 1899  772 1443 1462 1745 1040  965 -1.8125 1.7441 0.0717 0.0312 0.0000 0.0100 0.8425 0.0000 1.3549 900.0000 144.9200 0.5391 1.5336 146.9927 
61 1744 1685 1108 1937 1330  415 1830 2247  521 1766 2564 2403 1122 1648 1462 1745  590  965 -1.4141 6.7800 0.0506 0.1406 0.0000 0.0100 0.8461 0.0000 1.3503 900.0000 132.7157 0.5453 1.8177 135.0787 
62 2303 1990 2311  628 1416 1109 1995 1613 1813 1812 2502 2282 1827 2084 1512 1336 2228 2113 -1.2344 8.4801 0.1361 0.0312 0.0000 0.0100 0.8446 0.0000 1.0578 900.0000 139.8899 0.6325 2.1014 142.6238 
63 2203 2614 2311 1238 1399  761 2363 1421 1813 1812 2440 2544 1359 2079 1428 1854  518 2522 -1.5625 5.8228 0.1504 0.1562 1.0833 0.0100 0.8422 0.0000 1.0328 900.0000 136.4120 0.6281 2.1851 139.2251 
64 2138 2564 2806 2740  677  761 1830 2106 1813 1141 2762 1040 2405 2115 1417 1659 2192  741 -1.8516 2.8046 0.1149 0.1406 1.8571 0.0100 0.8422 0.0000 1.3348 900.0000 134.7551 0.6780 1.9411 137.3743 
65 2138 2564 2806 2201 1330  761 1830 2085 1813 1812 2440 2480 1359 2115 2514 1745  518 2632 -1.7031 5.8639 0.2031 0.1719 1.1053 0.0100 0.8462 0.0000 1.2245 900.0000 136.5891 0.7643 2.0868 139.4401 
66 1077 1662 1465  677 1632  918 1917 2702 2544  762  808 2048 2540  819 1675 2224 1651 2043 -0.8750 11.7795 0.2287 0.0156 0.0000 0.0100 0.8478 0.0000 1.4181 900.0000 142.8573 0.5476 1.9049 145.3098 
67  933 1907 1205  677 1463  918  972 1587 2644  712  794 2571  796 2727 1783 2224 1651  844 -1.6406 3.9013 0.2011 0.0234 0.0000 0.0100 0.8462 0.0000 1.3879 900.0000 125.3621 0.4291 1.4144 127.2056 
68  820 2310  764  800 2382  704 1473 2603 2322 1034 2534 2540 1251 2674 1972 1968 1439 1515 -0.4219 12.2616 0.2113 0.0156 0.0000 0.0100 0.8470 0.0000 1.0500 900.0000 128.0659 0.6654 1.6134 130.3448 
69  933 2794 1457  800 2834  704  972 2138 2732 1179 2440 2571  698 2602 1783 1968 1439 1833 -1.3203 8.6131 0.3645 0.1172 0.0000 0.0100 0.8497 0.0000 1.0641 900.0000 125.3092 0.4981 1.6776 127.4849 
70 1528 1612 1601 1556 1467  594 1367  919 1215 1029 1818 2367  665 2210 2074 1745 1850  377 -1.8672 3.5492 0.1402 0.1016 0.0000 0.0100 0.8482 0.0000 1.3528 900.0000 130.1540 0.4151 1.3844 131.9535 
71 1528 2620 1578  677 1467  594 1076 1726 1215  888 1818 2571 1358 2210 2406 1745 1918  377 -1.9609 8.7622 0.1908 0.0781 0.0000 0.0100 0.8517 0.0000 1.3078 900.0000 131.5192 0.4404 1.5229 133.4824 
72 1554 1306 2907  222 2757  401 1467 2248 2639 2250 2440 2815 2415 2870 2486 1745 1987 1840 -1.6719 4.2222 0.0902 0.0312 0.0000 0.0100 0.8564 0.0000 1.4973 900.0000 127.2206 0.5743 1.9037 129.6986 
73 2136 2794 1840  677 2966  594  580 2108 2639 1179 2440 2571 1587 2210 2486 1745  518  377 -1.1094 7.1061 0.2260 0.0156 0.0000 0.0100 0.8573 0.0000 1.4020 900.0000 126.3503 0.4885 1.6191 128.4579 
74  779 2123 2228 1824 1088  960 1023 2182  110 1650 1370 2759 1148 1969 2120  264 1586  975 -0.9531 7.3521 0.1782 0.0625 0.0000 0.0100 0.8555 0.0000 1.1433 900.0000 128.2730 0.4630 1.3923 130.1283 
75  779  570 2228  877 2714  960 1236 2182  878 1190 1370 2759 1297 2203 1396  475 1586  315 -1.2500 2.9764 0.1551 0.0000 0.0000 0.0100 0.8539 0.0000 1.0833 900.0000 128.9221 0.4692 1.5915 130.9829 
76  454 1725 2735 1262 1248 1715  937 2467  416 1355 1370  174 1786 1909 2876  695  860  800 -1.6328 6.8326 0.2370 0.2109 1.6190 0.0100 0.8524 0.0000 1.3542 900.0000 128.0492 0.3919 1.3103 129.7514 
77  876 1783 2223 1262 1248  577 1236 2182 1073 1355 1370 2759 1067 2165 2582  695 1069  315 -1.9766 4.1176 0.1391 0.1094 0.0000 0.0100 0.8530 0.0000 1.3038 900.0000 131.1991 0.4057 1.3998 133.0046 
78  876 1945 1764 1387 1435  637  732 2840 2244  516 1016 2514  892 1874 2331  881  768  576 -1.0859 9.4807 0.1175 0.0391 0.0000 0.0100 0.8574 0.0000 1.0763 900.0000 128.4163 0.4026 1.4784 130.2973 
79 1397 1934 1764 1387  555  637  732 2559 2244 1204 1016 2514  892 1874 2169  681  767  315 -1.4062 1.1880 0.1400 0.0781 0.0000 0.0100 0.8558 0.0000 1.0260 900.0000 128.4129 0.3928 1.3553 130.1610 
80 2400 1606 1527 1344  555 1230 1236 2296 2149  867 1634 2514  892 2165 2169 1632 1008  595 -1.5703 3.9635 0.1543 0.0703 0.0000 0.0100 0.8550 0.0000 1.1597 900.0000 127.3761 0.4376 1.4664 129.2801 
81 1397 1783 1766 1344  555  637 1236 2296 1821  867 1370 2514  892 2165 2169  681  842  315 -0.6719 5.1198 0.1542 0.0000 0.0000 0.0100 0.8551 0.0000 1.1343 900.0000 129.4093 0.3880 1.3732 131.1706 
82 2148 2046 2734 1125  557  594 1123 2317 1794  899  977 1564 1773 2404 1927 1168 1435 2409 -1.2188 9.5581 0.1391 0.0078 0.0000 0.0100 0.8550 0.0000 1.3758 900.0000 128.5910 0.4555 1.7918 130.8383 
83 1397 1365 2734 1125  673  594 1242 2174 1794  630  977 1564 1773 2404 2689 1657 2304 1926 -1.1641 10.5949 0.0406 0.0859 0.0000 0.0100 0.8537 0.0000 1.3897 900.0000 127.6026 0.4604 1.5205 129.5835 
84 2020 1930 1985  937  709  594 1242 2140 2828  749 1209 1961 1301 2436 2368 1268 1183 1857 -1.0391 9.0300 0.0145 0.0234 0.0000 0.0100 0.8523 0.0000 1.1973 900.0000 131.7080 0.4452 1.5553 133.7084 
85 1397 1365 1985  937  805  594 1242 2087 2828  571 1209 1961 1301 2436 2169 1674 1053 1659 -1.5625 3.1772 0.1261 0.0391 0.0000 0.0100 0.8510 0.0000 1.1902 900.0000 132.2057 0.4317 1.4431 134.0805 
86 1889 1681 1042 1248 1435  956 1243 2720 2330  578 2372 1581 1550 2902 2442 1478  385 1745 -1.8984 1.2731 0.2767 0.0391 0.0000 0.0100 0.8512 0.0000 1.3296 900.0000 128.3387 0.5060 1.5324 130.3771 
87 1616 1983 1042 1248 2891  956 1242 1991 2330  881 2372 1581 1550 2902 1872 1063  842  377 -1.6250 3.4646 0.2764 0.0469 0.0000 0.0100 0.8543 0.0000 1.2496 900.0000 130.2921 0.4499 1.6549 132.3969 
88 1669 1605 1751 1344 1435  594 1243 2945 2828  308 2061 1400 1187 2436 2466 1373  385 1745 -1.4609 2.3607 0.0484 0.0859 0.0000 0.0100 0.8548 0.0000 1.2948 900.0000 129.3962 0.4545 1.4955 131.3461 
89 1397 1907 1751 1344 2891  594 1242 2108 2828  611 2061 1400 1187 2436 2169  958  842  377 -1.7812 13.5108 0.2103 0.3125 4.4545 0.0100 0.8544 0.0000 1.2170 900.0000 128.5403 0.4375 1.6675 130.6452 
90 1141 2103 2053 1556 2748 1309 1798  294  531 1146  671 2401 1551 1629 1457 2662 1677 2540 -1.5625 2.5630 0.0752 0.0156 0.0000 0.0100 0.8562 0.0000 1.2612 900.0000 130.9813 0.4622 1.5712 133.0147 
91  797 2103 2053 1556 2407  590 1728  322  531 1146 1094 2644 1551 2356 1315 1975 1677  322 -1.1797 7.9911 0.0833 0.1406 0.0000 0.0100 0.8563 0.0000 1.2548 900.0000 128.6246 0.4171 1.4165 130.4582 
92 1401 2070 1213 1288  582 1047 1141 1629  531 1200 2396 2540 1841 2238 1533 2996 2176 2668 -1.5703 2.2155 0.1166 0.0312 0.0000 0.0100 0.8552 0.0000 1.2633 900.0000 129.3480 0.5520 1.6777 131.5777 
93 1515 2070 1213  954 1364 1083 2899  322  531 1200 2303 2644 1841 2356 1964 2771 2176  481 -1.5781 4.7655 0.1638 0.0000 0.0000 0.0100 0.8553 0.0000 1.2267 900.0000 131.7211 0.4658 1.5513 133.7382 
94  998 2070 1525 1399  829  147  397  904 1166 1200 2258 2611  621 2413 2306 2634  615 2569 -1.5547 2.9104 0.2020 0.0625 0.0000 0.0100 0.8555 0.0000 1.2072 900.0000 128.4005 0.4743 1.4456 130.3204 
95  998 2070 1525 1584  829  311  717  355  911 1200 2258 2522 1951 2676 2542 2771 1070  343 -1.0938 11.5659 0.2240 0.1172 0.0000 0.0100 0.8556 0.0000 1.1745 900.0000 130.9359 0.4156 1.4524 132.8039 
96 1578 2070 1213  948  888 1419 1310  723 1165 1200 2303 1677  868  904 2938 2569 1918  234 -0.6641 10.9335 0.1837 0.0000 0.0000 0.0100 0.8546 0.0000 1.2469 900.0000 129.5973 0.4084 1.4485 131.4542 
97 1178 2070 1213 1343  888 1083  717  355 1087 1200 2303 1962 1841 2676 1695 2771 2176   60 -1.0312 6.9439 0.1464 0.1094 0.0000 0.0100 0.8548 0.0000 1.1871 900.0000 131.0134 0.4235 1.4795 132.9164 
98 2571 1465 1599 1360 2946  437  633 2285  874 1855 2044 2832 2033 1690 2226 1213  359  906 -1.1719 3.5450 0.1445 0.0234 0.0000 0.0100 0.8539 0.0000 1.3024 900.0000 129.5826 0.5560 1.6772 131.8158 
99 2921 1465 1599 1513 2714  743  383 2165 1143 1330 1809 2613 2180 2388 1679 2869  359 2278 -1.5391 5.5890 0.1424 0.1484 0.0000 0.0100 0.8529 0.0000 1.2821 900.0000 130.2932 0.5468 1.6843 132.5243 
100 2921 1431 2509 2324 2490 1021  383  639  829 1401 2641 2391 2726  921 1702 2373 2308 2278 -1.2109 4.7819 0.1664 0.0156 0.0000 0.0100 0.8530 0.0000 1.4744 900.0000 131.2353 0.6092 1.8583 133.7029 
101 2921 2793 1509 2037 2726 1019  383 1889  786 1132 2938 2068 1964 1545 2657 2373  359 2278 -1.3594 5.2557 0.1837 0.0234 0.0000 0.0100 0.8521 0.0000 1.4515 900.0000 132.9543 0.5249 1.9100 135.3893 
102  492 1523  154 1835 2262 1336  955 1451 2151  700 2450 2478 1540 2360 1860  884 2674 1684 -0.0234 12.4798 0.1420 0.0156 0.0000 0.0100 0.8515 0.0000 1.5479 900.0000 128.9510 0.4514 1.5013 130.9037 
103  492 2793 1353 2067 2262 1336 1237  929 2755  244 2167 2478 2725 2360 1775  884  297 2520 -1.8281 5.1828 0.1827 0.0938 1.1667 0.0100 0.8570 0.0000 1.5353 900.0000 130.3769 0.4801 1.6215 132.4785 
104 1506 2484 1353 2480  516 1364 1103  314  980  166 2167 1665 1841  561 2657 2373  922  340 -1.8438 2.7156 0.1736 0.1094 0.0000 0.0100 0.8588 0.0000 1.4952 900.0000 129.8843 0.3948 1.4842 131.7633 
105  306 2793 1353 1781 1174 1603 1103  529  475  994 2167 2068 1841 2360 2657 2373  297  340 -1.9297 2.3651 0.1811 0.0391 0.0000 0.0100 0.8607 0.0000 1.4542 900.0000 133.5171 0.4601 1.4252 135.4024 
106  508 2998 1229  854 2463  163 1900 1708 2766  876 1806 1302  121 1701 1545 1866 1619  212 -1.9688 2.0935 0.1464 0.0547 0.0000 0.0100 0.8630 0.0000 1.2729 900.0000 135.6682 0.4024 1.3749 137.4455 
107 1438 2224 1155 1846 1998  163 2022 1708 2854 1004 1806 1537 1032 1771 1545 2381  570  212 -1.4922 3.0236 0.0750 0.0312 0.0000 0.0100 0.8656 0.0000 1.1299 900.0000 132.0738 0.4281 1.6459 134.1478 
108  986 2546  499 1304 1913  163 1368  201 2987  986 1079 1749 1844 1567 1779 1474  963  212 -1.2578 7.8779 0.3447 0.0000 0.0000 0.0100 0.8654 0.0000 1.4487 900.0000 132.1728 0.4394 1.3973 134.0095 
109 1438 2642  499 1781 1998  163 1731  201 2854 1823 2419 1537 1006 1766 1545 2381  963  212 -1.4453 5.7293 0.0890 0.0625 0.0000 0.0100 0.8647 0.0000 1.4021 900.0000 136.9411 0.4276 1.6532 139.0219 
110 2862  406 2538 2732 1274 1490 1859 1047 1116  496 1121 2476 1748 2371  957 2341  902 2470 -1.2188 6.8809 0.3231 0.0000 0.0000 0.0100 0.8645 0.0000 1.3610 900.0000 136.3983 0.4819 1.6525 138.5327 
111 1363 1183 1311 1902 1274 1490 1859  400 2592  964 1197 2657 1483 2371 1969 2157 2159 2470 -1.1562 6.5423 0.1447 0.1094 0.0000 0.0100 0.8638 0.0000 1.2723 900.0000 130.4841 0.4847 1.6926 132.6613 
112 1139 2859  499 2439  757 1273 1859  788 2153 2871 1718 1930 1840 1959 2090 2157  289 1961 -1.7031 2.3994 0.1992 0.0625 0.0000 0.0100 0.8630 0.0000 1.1848 900.0000 134.2340 0.5741 1.7374 136.5455 
