0 1327 1686 1197  324 1889 2867  421 1752 2863   54 -1.3906 3.9407 0.1828 0.0391 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 1088  809 2180 2156 1392 2601 1545 2623 1110 2509 -1.5859 5.3784 0.0710 0.1250 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 1742  579 2465 2906 2847   92 2398 2109  902 1479 -1.6328 2.7854 0.2800 0.0000 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 1011 1394 2731 1151 1358 1944 1306  929 1978 2808 -1.5156 3.8895 0.1206 0.0234 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 2945 1328 1070 2422 1792 1242 1498 2368 1425  697 -1.6641 6.6343 0.1017 0.2578 1.7143 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 2689 2207   84 1324  972 1071 2914 1901 2552 2395 -1.7500 12.8976 0.1318 0.0312 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6  849 2755  750  129 2468 1449  768  562  313 1251 -0.8047 6.6466 0.0879 0.0469 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 1871 2337 1992 1685  876 1548 2048 1250  553 1609 -2.0703 2.5856 0.0852 0.1172 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 2231 2030 1647  410 2096  265  161 2470 2732  342 -1.8203 0.9202 0.1865 0.0078 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 2003 1910  521  804 1629  865  957 1661 1657 2679 -2.0000 2.1417 0.1137 0.1797 1.1000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10  398 2463  284  946 2595  621 2722 2204 2187  520 -1.8750 2.9921 0.1818 0.0703 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11  129  741 1411 2386 2400  383 2635 1023  436 1075 -1.4922 4.5039 0.1224 0.0703 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 2508 2691  444  537  448 2251  790  426   62 2110 -1.4453 2.7371 0.0861 0.0391 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 1396 1208 1963 1443  543 2793 1935  134 2277  867 -1.5391 2.2347 0.1022 0.0234 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14  322   95 1746 1962 1160 2455 1753 1405 1316 2210 -1.3828 4.0334 0.0880 0.1328 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15  579 1608 2576 2613  159  766  523 1138 1915 2967 -0.2109 13.5536 0.0992 0.0859 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16 2336  937  870  722 2872 1090 2465  276 2588 1718 -1.8828 3.0334 0.0812 0.2500 1.5625 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17 1617  261 2394 1567 2257 1802  337 2786  977 1083 -1.6484 1.4581 0.0913 0.0234 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18 2766  405 1297 2065  250 2334 1154  651  766  386 -2.0703 2.4753 0.0474 0.2891 1.8235 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19  690 2948 2913 2837  657 2077 2213 2994 1802 1840 -1.2812 4.6919 0.1322 0.0312 0.0000 0.2928 0.9267 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20 2114 1883  544  860 1618  874 1149 1695 1723 2584 -1.0234 15.7081 0.0858 0.1719 0.0000 0.2928 0.9267 0.0001 0.0088 51.0000 4.3569 0.2478 1.4173 6.0220 
21 2938 1345 1045 2408 1806 1247 1490 2377 1416  699 -1.4062 10.3848 0.1031 0.1641 1.5000 0.0100 0.9116 0.0047 0.0181 500.0000 45.3510 0.2754 1.4142 47.0406 
