# iter                         point                        energy   fidelity  variance  corr_length const_kernel std_energies average_distances nit time_opt_bayes time_qaoa time_opt_kernel time_step 
   0 +2.00000000 +1.00000000 +2.00000000 +0.00000000 -5.03628324 +0.35666699 +11.18402190 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   1 +2.00000000 +1.00000000 +0.00000000 +3.00000000 -4.70401323 +0.37212868 +13.77517323 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   2 +1.00000000 +2.00000000 +1.00000000 +0.00000000 -3.40634869 +0.03985153 +6.36045355 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   3 +0.00000000 +0.00000000 +1.00000000 +1.00000000 -5.33658073 +0.35424904 +9.24584781 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   4 +1.00000000 +0.00000000 +0.00000000 +1.00000000 -5.33658073 +0.35424904 +9.24584781 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   5 +1.00000000 +1.00000000 +1.00000000 +2.00000000 -4.42944009 +0.03639286 +5.97245100 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   6 +0.00000000 +2.00000000 +2.00000000 +2.00000000 -3.79892376 +0.09802430 +7.51089510 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   7 +2.00000000 +0.00000000 +3.00000000 +2.00000000 -4.84352100 +0.21929446 +8.83319970 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   8 +0.00000000 +1.00000000 +2.00000000 +0.00000000 -4.50000000 +0.03125000 +2.25000000 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   9 +1.00000000 +2.00000000 +0.00000000 +1.00000000 -5.09313568 +0.06709435 +2.61506232 +2.09764269 +12.85468700 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
  10 +2.36705079 +0.01000000 +2.37431741 +0.01000000 -4.43587508 +0.02525323 +2.26228611 +2.09764269 +12.85468700 +0.00030194 +0.00918354       39 +0.43439698 +0.00000095 +0.78767705 +1.22207499 
  11 +0.26031721 +0.01000000 +0.01000000 +0.95213330 -5.22316808 +0.13433800 +3.69200439 +1.65988338 +9.99393832 +0.00023426 +0.00949443       34 +0.38610911 +0.00000000 +0.79253793 +1.17864823 
  12 +1.67156626 +0.77182694 +0.01000000 +1.09466589 -4.45820563 +0.17452807 +5.83091780 +1.67996326 +9.46675306 +0.00007451 +0.00970345       39 +0.43004179 +0.00000000 +0.79677320 +1.22681594 
  13 +0.40329793 +0.01000000 +1.13256818 +0.85830091 -4.50011903 +0.48170285 +19.60913749 +1.52754622 +9.39615655 +0.00009701 +0.00949523       36 +0.40318823 +0.00000000 +0.79256272 +1.19575214 
  14 +0.01000000 +0.01000000 +0.01000000 +1.91128769 -4.41165773 +0.02603284 +2.25356638 +1.37561335 +11.00857818 +0.00094074 +0.00852089       44 +0.47076797 +0.00000000 +0.83976793 +1.31053591 
  15 +2.21808464 +0.28078519 +2.76602790 +1.41732199 -3.33708618 +0.05885578 +6.27636091 +0.01000000 +21.74350944 +0.00000000 +0.04308554      200 +1.90215087 +0.00000000 +0.79535580 +2.69750786 
  16 +1.50855528 +0.01000000 +3.14159265 +2.77032142 -4.48264160 +0.23640600 +8.52812109 +1.10429921 +11.03198687 +0.00086461 +0.00920752       50 +0.52755284 +0.00000000 +0.80175185 +1.32930565 
  17 +0.83597020 +0.01000000 +0.01000000 +0.91845014 -5.30020958 +0.32106777 +8.72153286 +1.01988175 +9.51499123 +0.00091497 +0.00968263       39 +0.44471598 +0.00000000 +0.80593610 +1.25065279 
  18 +0.01000000 +0.01000000 +0.66006238 +0.97088656 -5.65899599 +0.31942014 +6.97004125 +1.04346571 +9.54375723 +0.00071815 +0.00966096       38 +0.43366814 +0.00000000 +0.80560803 +1.23927712 
  19 +0.01000000 +0.05268050 +0.55756430 +0.90673259 -5.29915681 +0.24161294 +6.75816614 +1.02469449 +9.39740917 +0.00069307 +0.00767559       37 +0.42732120 +0.00000000 +0.80563688 +1.23295903 
  20 +0.90826858 +1.97783691 +0.01000000 +1.59338062 -3.17135055 +0.01791095 +5.82147365 +1.00364012 +9.32583452 +0.00073958 +0.00910393       37 +0.42629504 +0.00000000 +0.80835605 +1.23465228 
  21 +0.01000000 +0.01000000 +0.68960749 +1.19342338 -6.19153494 +0.33021629 +4.37145358 +0.82478654 +9.39079653 +0.00093951 +0.00468708       47 +0.54467201 +0.00000000 +0.82963395 +1.37430716 
  22 +0.01681892 +0.01000000 +0.72709114 +1.42583459 -5.40104443 +0.11226681 +2.53816572 +0.76159559 +9.27016429 +0.00083765 +0.00529443       36 +0.42326880 +0.00000000 +0.80827999 +1.23154998 
  23 +0.09801454 +0.01000000 +0.61572130 +1.18999554 -6.16834873 +0.32845049 +4.42210189 +0.65204622 +8.83784325 +0.00084884 +0.00218819       42 +0.47722220 +0.00000000 +0.81207299 +1.28929615 
  24 +0.12711474 +0.01000000 +0.60383475 +1.19350523 -6.14534304 +0.32374969 +4.41274096 +0.64501646 +8.74007226 +0.00063888 +0.00282245       44 +0.49118590 +0.00000000 +0.83412504 +1.32531214 
  25 +0.10059755 +0.06192439 +0.62301111 +1.19074555 -6.08870396 +0.30828564 +4.29438192 +0.64680963 +8.72149996 +0.00069532 +0.00284067       33 +0.39326787 +0.00000095 +0.81120706 +1.20447588 
  26 +0.06506088 +0.01000000 +0.57628494 +1.19906117 -6.21414268 +0.32360767 +4.15984106 +0.65394798 +8.66281101 +0.00099808 +0.00208104       46 +0.50911999 +0.00000000 +0.81839108 +1.32751226 
  27 +0.05645563 +0.01000000 +0.55198771 +1.20567211 -6.21419538 +0.31604860 +4.01548151 +0.65436412 +8.69822651 +0.00099544 +0.00252226       43 +0.48200417 +0.00000000 +0.82028699 +1.30229235 
  28 +0.05580251 +0.01000000 +0.54882117 +1.20657702 -6.21324680 +0.31492520 +3.99740518 +0.65507927 +8.71252069 +0.00096772 +0.00262976       46 +0.51018286 +0.00000095 +0.81970692 +1.32989073 
  29 +0.05550361 +0.01000000 +0.54742458 +1.20697807 -6.21277140 +0.31441730 +3.98940325 +0.65522472 +8.71826300 +0.00098607 +0.00292014       39 +0.50340986 +0.00000095 +0.82028198 +1.32369375 
  30 +0.05535802 +0.01000000 +0.54661478 +1.20721202 -6.21247923 +0.31412272 +3.98481367 +0.65529782 +8.72115073 +0.00087225 +0.00170659       45 +0.50029111 +0.00000095 +0.81591773 +1.31621099 
  31 +0.05528577 +0.01000000 +0.54607520 +1.20736914 -6.21227792 +0.31392785 +3.98179914 +0.65535122 +8.72282744 +0.00095451 +0.00112420       50 +0.54164696 +0.00000119 +0.81628990 +1.35793924 
  32 +0.05525232 +0.01000000 +0.54567845 +1.20748434 -6.21212772 +0.31378686 +3.97962959 +0.65539533 +8.72389654 +0.00062011 +0.00193830       49 +0.53398180 +0.00000000 +0.82649088 +1.36047363 
  33 +0.05524479 +0.01000000 +0.54536877 +1.20757535 -6.21200851 +0.31367832 +3.97796655 +0.65543360 +8.72462354 +0.00093328 +0.00190204       46 +0.51116014 +0.00000095 +0.83028913 +1.34145021 
  34 +0.05525482 +0.01000000 +0.54511402 +1.20765051 -6.21190973 +0.31359085 +3.97663150 +0.65546762 +8.72514094 +0.00091608 +0.00274127       43 +0.48896003 +0.00000000 +0.82668018 +1.31564116 
  35 +0.05528049 +0.01000000 +0.54489377 +1.20771548 -6.21182427 +0.31351739 +3.97551475 +0.65549837 +8.72552173 +0.00068459 +0.00174374       45 +0.50249815 +0.00000000 +0.82702994 +1.32952905 
  36 +0.05532544 +0.01000000 +0.54469484 +1.20777482 -6.21174683 +0.31345348 +3.97454748 +0.65552927 +8.72588602 +0.00082895 +0.00229756       45 +0.50351572 +0.00000119 +0.87480903 +1.37832689 
  37 +0.05538604 +0.01000000 +0.54450777 +1.20783089 -6.21167412 +0.31339563 +3.97367549 +0.65555481 +8.72607947 +0.00084336 +0.00256401       44 +0.49854779 +0.00000000 +0.82650614 +1.32505488 
  38 +0.05547582 +0.01000000 +0.54431739 +1.20788791 -6.21160093 +0.31334050 +3.97285010 +0.65557911 +8.72623295 +0.00058751 +0.00208848       50 +0.55387688 +0.00000000 +0.82830000 +1.38217688 
  39 +0.05561122 +0.01000000 +0.54410774 +1.20795125 -6.21152100 +0.31328434 +3.97201582 +0.65560272 +8.72635416 +0.00094305 +0.00250247       50 +0.55165291 +0.00000000 +0.82732320 +1.37897706 
  40 +0.05585501 +0.01000000 +0.54382923 +1.20803619 -6.21141631 +0.31321778 +3.97103959 +0.65562636 +8.72644797 +0.00074480 +0.00274173       50 +0.54817700 +0.00000000 +0.83720422 +1.38538122 
  41 +0.05652439 +0.01000000 +0.54324914 +1.20821366 -6.21120319 +0.31310038 +3.96935411 +0.65565154 +8.72651476 +0.00090503 +0.00284691       49 +0.54411602 +0.00000000 +0.84221315 +1.38632917 
  42 +0.05268157 +0.01000000 +0.54614237 +1.20732907 -6.21223484 +0.31361492 +3.97665049 +0.65568633 +8.72663924 +0.00074294 +0.00301992       47 +0.51969790 +0.00000000 +0.83683610 +1.35653520 
  43 +0.06020882 +0.01000000 +0.54057135 +1.20904010 -6.21021894 +0.31262957 +3.96279371 +0.65568508 +8.72675900 +0.00063364 +0.00301921       50 +0.55921221 +0.00000000 +0.88571286 +1.44492602 
  44 +0.04919549 +0.01000000 +0.54901719 +1.20645304 -6.21324659 +0.31416358 +3.98459866 +0.65579768 +8.72652564 +0.00076312 +0.00363433       50 +0.55346775 +0.00000000 +0.84534311 +1.39881086 
  45 +0.04900243 +0.01000000 +0.54912161 +1.20642116 -6.21327942 +0.31417419 +3.98474083 +0.65582486 +8.72672961 +0.00092504 +0.00281821       48 +0.52990985 +0.00000119 +0.84355879 +1.37347078 
  46 +0.04882583 +0.01000000 +0.54921921 +1.20639176 -6.21330989 +0.31418436 +3.98487818 +0.65585145 +8.72693100 +0.00069831 +0.00300006       44 +0.49762487 +0.00000000 +0.83976817 +1.33739400 
  47 +0.04866844 +0.01000000 +0.54933065 +1.20635736 -6.21334768 +0.31420266 +3.98514125 +0.65587708 +8.72711680 +0.00093770 +0.00283738       47 +0.52342701 +0.00000095 +0.84804106 +1.37146997 
  48 +0.04851091 +0.01000000 +0.54939336 +1.20633787 -6.21336520 +0.31420337 +3.98513750 +0.65590169 +8.72728642 +0.00070839 +0.00244176       51 +0.55874681 +0.00000000 +0.84629822 +1.40504599 
  49 +0.04837115 +0.01000000 +0.54947162 +1.20631407 -6.21338973 +0.31421189 +3.98525388 +0.65592563 +8.72743917 +0.00098493 +0.00343431       47 +0.52933717 +0.00000000 +0.85279799 +1.38213611 
  50 +0.04824006 +0.01000000 +0.54954536 +1.20629151 -6.21341293 +0.31422005 +3.98536598 +0.65594882 +8.72757855 +0.00078363 +0.00307201       47 +0.52325082 +0.00000000 +0.88523602 +1.40848804 
  51 +0.04811549 +0.01000000 +0.54961437 +1.20627002 -6.21343479 +0.31422765 +3.98547038 +0.65597130 +8.72770638 +0.00020085 +0.00166133       53 +0.60410023 +0.00000000 +0.86435103 +1.46845126 
  52 +0.04800203 +0.01000000 +0.54968157 +1.20625004 -6.21345575 +0.31423557 +3.98558023 +0.65599133 +8.72780271 +0.00084725 +0.00274607       52 +0.56924796 +0.00000000 +0.85943317 +1.42868185 
  53 +0.04789509 +0.01000000 +0.54974323 +1.20623119 -6.21347520 +0.31424274 +3.98567977 +0.65601239 +8.72790845 +0.00085277 +0.00292358       46 +0.51717925 +0.00000095 +0.86738586 +1.38456607 
  54 +0.04779190 +0.01000000 +0.54980300 +1.20621309 -6.21349390 +0.31424965 +3.98577550 +0.65603282 +8.72800634 +0.00079463 +0.00315700       49 +0.53966522 +0.00000000 +0.86199713 +1.40166330 
  55 +0.04769600 +0.01000000 +0.54985752 +1.20619636 -6.21351101 +0.31425582 +3.98586098 +0.65605268 +8.72809719 +0.00085719 +0.00297460       44 +0.49412298 +0.00000000 +0.89693689 +1.39106083 
  56 +0.04760419 +0.01000000 +0.54991124 +1.20618002 -6.21352789 +0.31426219 +3.98594988 +0.65607197 +8.72818168 +0.00086186 +0.00297544       44 +0.49556398 +0.00000000 +0.87168312 +1.36724710 
  57 +0.04753332 +0.01000000 +0.54995299 +1.20616736 -6.21354100 +0.31426719 +3.98601961 +0.65609074 +8.72826047 +0.00099099 +0.00324620       49 +0.54162502 +0.00000000 +0.86683393 +1.40845895 
