-1.721155680651405055e+04 -1.539811639768957139e+04 -1.367745316355095201e+04 -1.206258653578822305e+04 -1.056438885239512638e+04 -9.190539123106944317e+03 -7.945003801975820352e+03 -6.828008634097234790e+03 -5.836397765264139707e+03 -4.964243575052969391e+03 -4.203571362457700161e+03 -3.545087005434874300e+03 -2.978830438436419627e+03 -2.494712661610176383e+03 -2.082922505703961178e+03 -1.734209045367587805e+03 -1.440056745048201037e+03 -1.192774960178465335e+03 -9.855235029732585872e+02 -8.122935621458756259e+02 -6.678597765991878532e+02 -5.477156226872964453e+02 -4.480009832704442942e+02 -3.654280364884745040e+02 -2.972094704432458343e+02 -2.409914432193683638e+02 -1.947925749935604642e+02 -1.569494830170002047e+02 -1.260688625111008463e+02 -1.009858033620042761e+02 -8.072785602120448800e+01 -6.448427645857717039e+01 -5.157985730787838463e+01 -4.145276761266347876e+01 -3.363586090838511922e+01 -2.774096001423305324e+01 -2.344567985948073385e+01 -2.048240260176327610e+01 -1.862906970205941803e+01 -1.770150217949020544e+01 -1.754700236343761333e+01 -1.803902786838312977e+01 -1.907276123697076287e+01 -2.056142688819495135e+01 -2.243323098453077336e+01 -2.462882004707429928e+01 -2.709917114114664116e+01 -2.980384076159999296e+01 -3.270951162787140731e+01 -3.578878680068000762e+01
-1.676099627772863096e+04 -1.498748165230188170e+04 -1.330664273845097341e+04 -1.173072736685404561e+04 -1.026991783920628222e+04 -8.931329883301099471e+03 -7.718516888203857889e+03 -6.631445032950975474e+03 -5.666840086980450906e+03 -4.818775147578938231e+03 -4.079368951765043221e+03 -3.439487176140690735e+03 -2.889372323652048635e+03 -2.419161251549131066e+03 -2.019276851967597395e+03 -1.680699428183550708e+03 -1.395134214287465284e+03 -1.155095970327029590e+03 -9.539317360365331524e+02 -7.858005090090882732e+02 -6.456252233098026636e+02 -5.290288469498857467e+02 -4.322631927264995966e+02 -3.521363634198659156e+02 -2.859426701527045225e+02 -2.313973195152597100e+02 -1.865770698706255075e+02 -1.498673123274741386e+02 -1.199155486076805346e+02 -9.559094315087772031e+01 -7.594946308593866036e+01 -6.020404434626999546e+01 -4.769920419662254574e+01 -3.788953791743328736e+01 -3.032157533170854435e+01 -2.461852117071619972e+01 -2.046745536129701293e+01 -1.760862101872150731e+01 -1.582647677665089248e+01 -1.494223478396415317e+01 -1.480764574871015782e+01 -1.529982782088269744e+01 -1.631696715905680151e+01 -1.777474508862773916e+01 -1.960337017409256788e+01 -2.174511357763830688e+01 -2.415226302642472689e+01 -2.678542486394684374e+01 -2.961211539324952469e+01 -3.260559245227904057e+01
-1.629585212257399871e+04 -1.456607830306556207e+04 -1.292820917223836477e+04 -1.139374555925837376e+04 -9.972238835570722586e+03 -8.670320470562613991e+03 -7.491217556149253141e+03 -6.434722354418544455e+03 -5.497521128352912456e+03 -4.673756672978361166e+03 -3.955698915775893965e+03 -3.334419654164985786e+03 -2.800399372564881105e+03 -2.344026309072115055e+03 -1.955974437287409728e+03 -1.627465431169854583e+03 -1.350430270444715461e+03 -1.117590559129468147e+03 -9.224798684172371850e+02 -7.594232574475663569e+02 -6.234899031078304006e+02 -5.104303516548561674e+02 -4.166067807847701943e+02 -3.389220522337195121e+02 -2.747512937667087840e+02 -2.218782332844474467e+02 -1.784374324906412994e+02 -1.428628387449168144e+02 -1.138426040398537822e+02 -9.027983647696537162e+01 -7.125879499722337584e+01 -5.601596967707128272e+01 -4.391547674663340217e+01 -3.442821797910800541e+01 -2.711429350182231701e+01 -2.160820566129174125e+01 -1.760644313876194644e+01 -1.485708527390822553e+01 -1.315111432363640631e+01 -1.231516699759617950e+01 -1.220549556453846662e+01 -1.270294303327153784e+01 -1.370876658940262871e+01 -1.514116902077059024e+01 -1.693241980688580384e+01 -1.902646640826097979e+01 -2.137695252389456613e+01 -2.394557401276699693e+01 -2.670071500814832177e+01 -2.961631664840625433e+01
-1.581256981203370378e+04 -1.412953646282564841e+04 -1.253720740967571692e+04 -1.104637863606376959e+04 -9.666016913302486500e+03 -8.402313601157771700e+03 -7.258208720628699666e+03 -6.233354715560168188e+03 -5.324428375409674118e+03 -4.525669463360501140e+03 -3.829524541582391521e+03 -3.227295499155391099e+03 -2.709723128162055218e+03 -2.267467241230464879e+03 -1.891470400229008874e+03 -1.573210064756454813e+03 -1.304854160995407256e+03 -1.079339315733090871e+03 -8.903912366588410805e+02 -7.325046672888668127e+02 -6.008972796394929219e+02 -4.914486146436763079e+02 -4.006321996867500843e+02 -3.254464716861750730e+02 -2.633481635484538970e+02 -2.121903366569179639e+02 -1.701661880443319319e+02 -1.357590424855489459e+02 -1.076984754111335718e+02 -8.492223235242236967e+01 -6.654345864609557282e+01 -5.182268693960131145e+01 -4.014401881686877971e+01 -3.099495894859384038e+01 -2.394940079007956513e+01 -1.865331221493805458e+01 -1.481272132818467924e+01 -1.218365325168947777e+01 -1.056371580535093813e+01 -9.785074715074259188e+00 -9.708596946608523126e+00 -1.021897406019087384e+01 -1.122066636261351391e+01 -1.263453344277537838e+01 -1.439503780298022662e+01 -1.644792617008486957e+01 -1.874830815946948093e+01 -2.125906475413539454e+01 -2.394952999622055501e+01 -2.679439871240806781e+01
-1.530632779124137414e+04 -1.367189325375993576e+04 -1.212693233129619330e+04 -1.068155078993662028e+04 -9.344127797989083774e+03 -8.120396856342505089e+03 -7.012984120606716715e+03 -6.021372830160151352e+03 -5.142203902558337177e+03 -4.369794457355134000e+03 -3.696756668309142242e+03 -3.114620156028903239e+03 -2.614391174210211830e+03 -2.187011946367927521e+03 -1.823708085985740809e+03 -1.516228984398424018e+03 -1.256995723112126370e+03 -1.039175037851838852e+03 -8.566980120061888329e+02 -7.042401625391788684e+02 -5.771766249526909860e+02 -4.715230306226825405e+02 -3.838698327540599848e+02 -3.113154651055609747e+02 -2.514018503648271121e+02 -2.020543737227685597e+02 -1.615274296025216358e+02 -1.283559560045659396e+02 -1.013129172982563944e+02 -7.937241893602943321e+01 -6.167798492224548568e+01 -4.751546091084171053e+01 -3.628999271985594532e+01 -2.750655050076731101e+01 -2.075350809899094173e+01 -1.568883553808805686e+01 -1.202851379888416261e+01 -9.536831279351176249e+00 -8.018268250558307386e+00 -7.310718087816184152e+00 -7.279831606366514052e+00 -7.814303505923604121e+00 -8.821948061208630065e+00 -1.022643525769902340e+01 -1.196457905943958622e+01 -1.398408685900047033e+01 -1.624169378953313014e+01 -1.870161782032187148e+01 -2.133428175143509975e+01 -2.411525672546967058e+01
-1.477333638898423305e+04 -1.318871621656964453e+04 -1.169258387330526421e+04 -1.029432355738079605e+04 -9.001676644828818098e+03 -7.819857124589991145e+03 -6.751112053854833903e+03 -5.794693589369340771e+03 -4.947153398490046129e+03 -4.202844170197357926e+03 -3.554514676587030863e+03 -2.993905674020305923e+03 -2.512283261823507473e+03 -2.100875370501608359e+03 -1.751200564697448499e+03 -1.455294417404281830e+03 -1.205847764911331751e+03 -9.962747601607715069e+02 -8.207286391718997720e+02 -6.740810929127197824e+02 -5.518782591418508900e+02 -4.502833544589954045e+02 -3.660132587534764070e+02 -2.962741140097618882e+02 -2.386992382662817818e+02 -1.912913406924160995e+02 -1.523700817560703058e+02 -1.205253743092751932e+02 -9.457639538743750052e+01 -7.353601497979806823e+01 -5.658019994079725734e+01 -4.302188260838086364e+01 -3.228876768562052746e+01 -2.390456786808618972e+01 -1.747319460474297159e+01 -1.266547573642424140e+01 -9.208020369379269709e+00 -6.873899410828713030e+00 -5.474855533445250444e+00 -4.854797786514339464e+00 -4.884373097827420906e+00 -5.456439361318061287e+00 -6.482292789718442805e+00 -7.888526026663186030e+00 -9.614413592499147398e+00 -1.160973808473079316e+01 -1.383298467166626722e+01 -1.624984324824869475e+01 -1.883196752231528848e+01 -2.155594853717778392e+01
-1.421448796629596836e+04 -1.268098440391215809e+04 -1.123522510219768628e+04 -9.885808006020872199e+03 -8.639769526163639966e+03 -7.501740639109747462e+03 -6.473533590023352190e+03 -5.554123557167657054e+03 -4.739937282552032229e+03 -4.025336981651826136e+03 -3.403190591575312283e+03 -2.865440070186127741e+03 -2.403607861064261215e+03 -2.009209507470117160e+03 -1.674062808142452468e+03 -1.390499123544718941e+03 -1.151490919210483298e+03 -9.507129089558101214e+02 -7.825540089331292393e+02 -6.420952686946990298e+02 -5.250661241316569203e+02 -4.277884217495593475e+02 -3.471150697846618414e+02 -2.803680326674507342e+02 -2.252787225005953360e+02 -1.799326079122955093e+02 -1.427189832699477847e+02 -1.122862423119490671e+02 -8.750260986581402278e+01 -6.742204562134001833e+01 -5.125489977728422275e+01 -3.834283802815026831e+01 -2.813753832473230432e+01 -2.018267671430707821e+01 -1.409875210897344289e+01 -9.570341561685964393e+00 -6.335422815875702440e+00 -4.176445844263341201e+00 -2.912877619616395464e+00 -2.394983346505526356e+00 -2.498642403376706511e+00 -3.121028264986037470e+00 -4.177008841713274023e+00 -5.596147188946900997e+00 -7.320202635848403361e+00 -9.301049320574449553e+00 -1.149894321904889694e+01 -1.388108039238700542e+01 -1.642039875926634807e+01 -1.909458360902925733e+01
-1.363719316691642598e+04 -1.215634978553454312e+04 -1.076255552954426093e+04 -9.463557967064498371e+03 -8.265639132885276922e+03 -7.172814194445420981e+03 -6.186443262357066487e+03 -5.305219535961226939e+03 -4.525448166564443454e+03 -3.841508738124224692e+03 -3.246397679970691115e+03 -2.732267023070727191e+03 -2.290903080331897854e+03 -1.914115109211559229e+03 -1.594025228226289755e+03 -1.323265228010222017e+03 -1.095093902006950429e+03 -9.034515783984353448e+02 -7.429683375474292006e+02 -6.089404002862177094e+02 -4.972864356454390986e+02 -4.044927373779460140e+02 -3.275537205051969636e+02 -2.639121401041859940e+02 -2.114018524132037555e+02 -1.681947740153308928e+02 -1.327528736388034645e+02 -1.037854758738468064e+02 -8.021179840606608025e+01 -6.112842826217256231e+01 -4.578132467468661559e+01 -3.354188415005387469e+01 -2.388659383434701056e+01 -1.637981598412083883e+01 -1.065927814877456115e+01 -6.423883148918605457e+00 -3.423495240885969793e+00 -1.450400869421784478e+00 -3.321821936538782438e-01 7.422196965923433254e-02 -1.125395078235982282e-01 -7.941165145427646621e-01 -1.889036187743187156e+00 -3.329856586295008469e+00 -5.060797704386743590e+00 -7.035768421632795366e+00 -9.216722077101493937e+00 -1.157228526636890820e+01 -1.407661435681337991e+01 -1.670844230000091102e+01
-1.305150738618449577e+04 -1.162464822868169176e+04 -1.028403516741381463e+04 -9.036526525917137405e+03 -7.887629874525714513e+03 -6.840742120447714115e+03 -5.896782965510021313e+03 -5.054184905880983933e+03 -4.309157593842737697e+03 -3.656124803420419084e+03 -3.088235967958578840e+03 -2.597873501218206911e+03 -2.177102854613154250e+03 -1.818037247511020951e+03 -1.513108980244872328e+03 -1.255252750158969548e+03 -1.038013894581687737e+03 -8.555973606464364138e+02 -7.028730226588905907e+02 -5.753510901501152830e+02 -4.691387660381263913e+02 -3.808866573324572187e+02 -3.077310572597394298e+02 -2.472362551259048473e+02 -1.973395129283545089e+02 -1.563002335651216868e+02 -1.226540643390851102e+02 -9.517215646655067474e+01 -7.282546901544745310e+01 -5.475380885408233667e+01 -4.023919422904008059e+01 -2.868308712480998679e+01 -1.958703617749306147e+01 -1.253629205005147185e+01 -7.185990303925393619e+00 -3.249536029289160410e+00 -4.888654704128043704e-01 1.293700038663374130e+00 2.262254860564567593e+00 2.552977196882693534e+00 2.278846453257457938e+00 1.533564638065669783e+00 3.948131268618055856e-01 -1.073044065682935866e+00 -2.816716663273808763e+00 -4.792125161628888463e+00 -6.962852349123267004e+00 -9.298854280674333950e+00 -1.177538533754032812e+01 -1.437210031460460868e+01
-1.246307971655568326e+04 -1.109091967167202347e+04 -9.804118223689883962e+03 -8.608625833026544569e+03 -7.509167028519011183e+03 -6.508521309212732376e+03 -5.607176577004421233e+03 -4.803318759773937018e+03 -4.093079322358347781e+03 -3.470944569454297380e+03 -2.930234553404901817e+03 -2.463577678906608980e+03 -2.063331329245129382e+03 -1.721922282583737115e+03 -1.432099399987962443e+03 -1.187103715174176841e+03 -9.807680756373106306e+02 -8.075611718985732068e+02 -6.625906213371422382e+02 -5.415780176493772160e+02 -4.408164439878399321e+02 -3.571184652818911900e+02 -2.877603826338794875e+02 -2.304266857036812439e+02 -1.831572018505439701e+02 -1.442983783470119192e+02 -1.124593852445806164e+02 -8.647322447592010519e+01 -6.536271326067206644e+01 -4.831102426242252079e+01 -3.463636974535207003e+01 -2.377038117832678665e+01 -1.523973711747699156e+01 -8.650615425778781287e+00 -3.675580704094343787e+00 -4.255758048584823428e-02 2.474418878473557015e+00 4.062945308307590153e+00 4.878718179746329042e+00 5.050928537989577194e+00 4.686754717719523455e+00 3.875098703256682597e+00 2.689689489740757722e+00 1.191657645461177140e+00 -5.683310067606441862e-01 -2.548308407210001292e+00 -4.713541351609450203e+00 -7.035319801280309093e+00 -9.489951915038673746e+00 -1.205792858994828975e+01
