#    iter  GAMMA0    BETA0    energy  energy_ratio  variance  fidelity_exact  fidelity_sampled    ratio  corr_length   const_kernel  std energies  average distances      nit  time opt bayes  time qaoa  time opt kernel  time step 
   1 +401.000000 +615.000000 -2.127187 -77.911498 +0.027303 +0.934834 +0.152266 +0.154093 +0.000000 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   2 +300.000000 +442.000000 -2.482813 -77.911498 +0.031867 +1.242458 +0.279219 +0.270590 +2.313269 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   3 +194.000000 +320.000000 -2.320781 -77.911498 +0.029787 +1.251416 +0.142578 +0.146112 +0.000000 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   4 +785.000000 +294.000000 -2.204453 -77.911498 +0.028294 +1.164774 +0.098359 +0.098656 +0.000000 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   5 +609.000000 +767.000000 -1.913672 -77.911498 +0.024562 +1.328042 +0.121563 +0.123310 +1.098095 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   6 +560.000000 +145.000000 -0.936953 -77.911498 +0.012026 +0.635997 +0.001797 +0.001157 +0.000000 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   7 +515.000000 +698.000000 -1.991797 -77.911498 +0.025565 +1.278079 +0.168437 +0.171317 +1.293341 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   8 +148.000000 +492.000000 -2.381094 -77.911498 +0.030562 +1.037192 +0.227656 +0.226179 +1.262565 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   9 +342.000000 +192.000000 -1.410859 -77.911498 +0.018108 +0.891967 +0.008594 +0.008648 +0.000000 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
  10 +686.000000 +538.000000 -2.282500 -77.911498 +0.029296 +0.876981 +0.171328 +0.176621 +0.000000 +1.461205 +0.385876 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
  10 +240.000000 +472.000000 -2.407109 -77.911498 -0.601777 +1.144586 +0.245234 +0.248230 +1.699513 +0.385876 +1.461205 +0.000053 +0.006352 +16.000000 +0.083180 +0.081014 +0.067315 +0.231510 
  11 +259.000000 +423.000000 -2.475312 -77.911498 -0.618828 +1.315587 +0.270391 +0.272200 +1.997115 +0.421107 +1.714370 +0.000751 +0.006030 +16.000000 +0.083674 +0.078383 +0.072231 +0.234288 
  12 +800.000000 +451.000000 -2.450703 -77.911498 -0.612676 +1.227666 +0.264922 +0.266987 +2.233860 +0.458181 +1.991257 +0.000784 +0.007288 +21.000000 +0.104782 +0.143705 +0.109010 +0.357498 
  13 +237.000000 +421.000000 -2.463437 -77.911498 -0.615859 +1.342987 +0.268047 +0.272202 +1.986682 +0.516097 +2.421263 +0.000075 +0.001289 +19.000000 +0.096315 +0.076238 +0.084671 +0.257224 
  14 +100.000000 +398.000000 -2.473984 -77.911498 -0.618496 +1.402870 +0.257969 +0.259721 +1.807334 +0.540422 +2.733060 +0.000580 +0.003848 +21.000000 +0.104629 +0.058499 +0.095864 +0.258992 
  15 +100.000000 +396.000000 -2.473438 -77.911498 -0.618359 +1.416124 +0.259062 +0.259721 +1.741597 +0.594371 +3.383739 +0.000671 +0.003030 +21.000000 +0.104787 +0.058081 +0.077777 +0.240645 
  16 +100.000000 +396.000000 -2.473438 -77.911498 -0.618359 +1.364714 +0.258828 +0.259721 +1.782141 +0.603331 +3.628248 +0.000425 +0.001612 +26.000000 +0.127391 +0.057981 +0.104357 +0.289730 
  17 +151.000000 +407.000000 -2.476016 -77.911498 -0.619004 +1.347343 +0.262578 +0.265608 +1.869299 +0.610365 +3.867014 +0.000960 +0.008300 +14.000000 +0.079555 +0.068437 +0.107121 +0.255114 
  18 +100.000000 +397.000000 -2.503437 -77.911498 -0.625859 +1.375096 +0.269141 +0.259721 +1.872283 +0.645376 +4.502382 +0.000638 +0.001746 +29.000000 +0.150889 +0.061635 +0.103861 +0.316386 
  19 +353.000000 +447.000000 -2.461328 -77.911498 -0.615332 +1.216568 +0.267188 +0.269007 +2.148241 +0.650205 +4.755475 +0.000300 +0.003240 +17.000000 +0.093339 +0.096566 +0.097489 +0.287395 
  20 +100.000000 +369.000000 -2.470312 -77.911498 -0.617578 +1.298751 +0.223906 +0.227201 +1.432284 +0.682080 +5.666838 +0.000929 +0.001936 +32.000000 +0.166072 +0.057855 +0.114814 +0.338742 
  21 +100.000000 +417.000000 -2.473203 -77.911498 -0.618301 +1.353606 +0.268594 +0.271228 +2.028319 +0.700410 +6.220141 +0.000083 +0.000481 +40.000000 +0.206645 +0.060023 +0.113409 +0.380078 
