0.000000000000000000e+00 6.711580498341588319e-01 -1.214428355362579204e+00 1.026199347248154936e+02
1.000000000000000000e+00 1.128929505608673445e+00 -1.277938996631850843e+00 7.555722513795686268e+01
2.000000000000000000e+00 1.735897182016771234e+00 -1.192464997244890412e+00 5.778263766696117187e+01
3.000000000000000000e+00 2.138693624941896410e+00 -1.039529239779751757e+00 5.260156393936378549e+01
4.000000000000000000e+00 2.439129521447242155e+00 -9.581823997126496240e-01 5.112928685242476234e+01
5.000000000000000000e+00 2.582377159446525017e+00 -8.820156527959744919e-01 5.090672091516373143e+01
6.000000000000000000e+00 2.640814270564702415e+00 -8.880685205524209147e-01 5.088392337922856257e+01
7.000000000000000000e+00 2.634315688163051838e+00 -8.821994586073298450e-01 5.088100004462858550e+01
8.000000000000000000e+00 2.634834890614561331e+00 -8.817004909972644411e-01 5.088099306228753704e+01
9.000000000000000000e+00 2.634915000980659006e+00 -8.816689416254621658e-01 5.088099302220423681e+01
