# iter                                         point                                        energy   fidelity  variance  corr_length const_kernel std_energies average_distances nit time_opt_bayes time_qaoa time_opt_kernel time_step 
   0 +0.00000000 +1.00000000 +0.00000000 +1.00000000 +1.00000000 +1.00000000 +1.00000000 +2.00000000 -4.42944009 +0.03639286 +5.97245100 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   1 +1.00000000 +2.00000000 +0.00000000 +1.00000000 +2.00000000 +2.00000000 +1.00000000 +1.00000000 -4.19511902 +0.16895930 +11.05150450 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   2 +2.00000000 +1.00000000 +1.00000000 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +1.00000000 -4.75721778 +0.11713918 +3.73126091 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   3 +1.00000000 +2.00000000 +2.00000000 +2.00000000 +1.00000000 +0.00000000 +0.00000000 +0.00000000 -3.88402001 +0.13864545 +9.18360949 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   4 +1.00000000 +1.00000000 +2.00000000 +1.00000000 +1.00000000 +2.00000000 +2.00000000 +0.00000000 -6.53466646 +0.50206882 +7.84505906 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   5 +2.00000000 +2.00000000 +2.00000000 +2.00000000 +0.00000000 +2.00000000 +0.00000000 +0.00000000 -4.82170976 +0.10608118 +3.96280477 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   6 +0.00000000 +0.00000000 +0.00000000 +0.00000000 +1.00000000 +1.00000000 +1.00000000 +2.00000000 -4.42944009 +0.03639286 +5.97245100 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   7 +1.00000000 +0.00000000 +2.00000000 +0.00000000 +3.00000000 +0.00000000 +1.00000000 +2.00000000 -2.83753433 +0.00173659 +5.06374349 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   8 +2.00000000 +0.00000000 +1.00000000 +3.00000000 +0.00000000 +1.00000000 +2.00000000 +2.00000000 -5.67170731 +0.32166219 +6.71356480 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   9 +0.00000000 +1.00000000 +1.00000000 +1.00000000 +2.00000000 +2.00000000 +0.00000000 +0.00000000 -5.95964776 +0.22510678 +5.21084497 +3.76625105 +16.74446938 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
  10 +0.01000000 +0.01000000 +1.87323214 +1.91462205 +0.01000000 +3.14159265 +2.82705467 +0.01000000 -4.09531805 +0.11676156 +5.99043112 +3.76625105 +16.74446938 +0.00007749 +0.00980359      123 +2.15002489 +0.00000000 +0.00907612 +2.15910196 
  11 +1.06989893 +0.63920219 +1.82409704 +0.96488571 +1.03666551 +2.00246248 +1.45600589 +0.01000000 -4.85632650 +0.21725381 +7.30222669 +1.80501948 +7.89149574 +0.00010007 +0.00945031       57 +1.09160328 +0.00000000 +0.00731754 +1.09892201 
  12 +0.84257367 +1.71189719 +2.19332111 +1.12505481 +0.94193589 +1.86361020 +2.61781864 +0.06755917 -5.99488804 +0.25191290 +3.71652311 +1.36864620 +10.48811580 +0.00014513 +0.00857893       43 +0.86452508 +0.00000000 +0.01005483 +0.87457991 
  13 +0.94725835 +1.17889439 +2.00772874 +1.06523345 +0.95985251 +1.97465444 +2.25170322 +0.04515685 -4.39425897 +0.05107912 +2.65411368 +1.20526866 +9.01837210 +0.00018972 +0.00928635       45 +0.89762998 +0.00000000 +0.00980401 +0.90743399 
  14 +1.01994473 +1.04732023 +2.13573974 +0.90942909 +1.06228867 +1.97665855 +1.78784848 +0.01000000 -4.60803781 +0.28030891 +10.93317434 +0.50552783 +17.63031696 +0.00097933 +0.00801397       62 +1.17261004 +0.00000000 +0.00950623 +1.18211627 
  15 +1.01485972 +0.80685860 +1.82612125 +1.05590190 +0.96152488 +2.03218244 +1.98569343 +0.01000000 -5.95684940 +0.50170128 +12.26609473 +0.42271229 +19.33002827 +0.00087631 +0.00575715       67 +1.25178790 +0.00000000 +0.00923181 +1.26101971 
  16 +0.08608079 +1.02648830 +0.97094151 +1.02360701 +1.91456027 +1.94440181 +0.11172812 +0.07688021 -6.09128908 +0.32753974 +7.01056130 +0.40955801 +18.73229954 +0.00100384 +0.00891548       74 +1.36015582 +0.00000119 +0.01308799 +1.37324595 
  17 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +3.14159265 -4.50000000 +0.03125000 +2.25000000 +0.42554701 +17.91803896 +0.00024174 +0.00976733      106 +1.87916303 +0.00000000 +0.01124692 +1.89041114 
  18 +0.16371377 +1.04440398 +0.92438651 +1.05736916 +1.82023442 +1.87438068 +0.21965030 +0.15869967 -5.95944834 +0.33628154 +7.84873760 +0.42906194 +18.07841431 +0.00034779 +0.00985408       56 +1.08901501 +0.00000095 +0.01312304 +1.10213995 
  19 +0.14920362 +1.09188040 +1.01687671 +1.05893058 +1.91236225 +2.00725363 +0.15260534 +0.01142475 -5.64496521 +0.24559407 +6.54956063 +0.44416838 +17.56303612 +0.00035929 +0.00962445       86 +1.57973289 +0.00000000 +0.01561022 +1.59534407 
  20 +1.93651514 +0.07961791 +1.01717761 +2.86345428 +0.04688931 +1.01551210 +1.95287738 +1.91073033 -5.44357038 +0.20150696 +4.42563788 +0.45317642 +17.07325624 +0.00083232 +0.00735606       76 +1.40550613 +0.00000000 +0.01437593 +1.41988301 
  21 +0.01000000 +0.91224932 +0.88534806 +0.95667588 +1.90683364 +1.82288996 +0.06095627 +0.21067327 -6.63089411 +0.41940350 +6.34784379 +0.46167829 +16.44642403 +0.00086848 +0.00871803       60 +1.14613724 +0.00000000 +0.01024675 +1.15638399 
  22 +0.80777595 +1.93264295 +2.23487943 +1.17790070 +0.91261873 +1.78955534 +2.73614864 +0.01952527 -5.17097055 +0.19284268 +4.96083414 +0.47677724 +16.26958389 +0.00099675 +0.00802539       51 +1.00863504 +0.00000095 +0.01413798 +1.02277493 
  23 +1.02130307 +0.89908226 +1.98322864 +0.97594412 +1.00162717 +2.02286460 +2.01456355 +0.01000000 -7.16113983 +0.66966481 +9.36771497 +0.45438330 +15.64879035 +0.00086247 +0.00557470       82 +1.53951097 +0.00000119 +0.01211476 +1.55162692 
  24 +1.06252844 +0.76791384 +2.05384806 +0.87821073 +1.02691919 +2.06144053 +2.09851713 +0.01000000 -5.23824528 +0.35730118 +11.58940657 +0.42864847 +16.91299575 +0.00089508 +0.00481064       68 +1.28992581 +0.00000095 +0.01103902 +1.30096674 
  25 +3.08052384 +3.07893409 +3.08213358 +3.08749280 +3.06852973 +3.09213147 +3.08890463 +3.06759774 -4.31495922 +0.02099376 +2.25020184 +0.36679067 +16.66222179 +0.00028004 +0.00986357      201 +3.46690798 +0.00000000 +0.01417708 +3.48108506 
  26 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +2.95059292 +3.14159265 -4.50000000 +0.03125000 +2.25000000 +0.37262284 +16.17530545 +0.00099982 +0.00036749      266 +4.52206063 +0.00000119 +0.01420903 +4.53627181 
  27 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +2.94346952 +3.03918033 +3.14159265 -4.50000000 +0.03125000 +2.25000000 +0.37861496 +15.74034547 +0.00053482 +0.00099249      221 +3.80620718 +0.00000000 +0.01168489 +3.81789207 
  28 +0.96982160 +0.05395859 +1.91240412 +0.05283167 +2.87855362 +0.07095631 +0.99807714 +1.94044111 -3.49554510 +0.00838424 +3.28406728 +0.38423381 +15.31412619 +0.00091375 +0.00472970      181 +3.11387801 +0.00000095 +0.01270318 +3.12658310 
  29 +1.05451423 +0.91005761 +1.96638882 +1.01266786 +1.00639090 +2.03013211 +1.97646646 +0.04348185 -7.07293232 +0.69378637 +10.60327226 +0.39105098 +15.15198165 +0.00083936 +0.00575439       93 +1.69842100 +0.00000000 +0.01136994 +1.70979214 
  30 +2.92674063 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +3.05449363 +3.02612975 +3.14159265 -4.81264639 +0.05407983 +2.27277297 +0.38944670 +15.09576828 +0.00086017 +0.00266448      193 +3.33741426 +0.00000000 +0.01101184 +3.34842706 
  31 +1.06995691 +0.90866528 +1.98041831 +1.03647556 +0.99456217 +2.04409043 +1.97214885 +0.03250806 -6.59417614 +0.63177071 +12.39652447 +0.39359326 +14.83407740 +0.00099022 +0.00798484       99 +1.82408905 +0.00000095 +0.01222181 +1.83631396 
  32 +2.67474815 +3.14159265 +3.14159265 +3.14159265 +3.14159265 +3.04316682 +2.98997635 +3.14159265 -5.11955576 +0.08194274 +2.34379077 +0.39275323 +14.75372366 +0.00099935 +0.00529736      217 +3.73251200 +0.00000000 +0.00948000 +3.74199200 
