0.000000000000000000e+00 7.320967354131753257e-01 -1.124281534907118685e+00 1.072309707326303823e+02
1.000000000000000000e+00 1.200823704752295162e+00 -1.281140080582195084e+00 8.044504063842975938e+01
2.000000000000000000e+00 1.806268581244943272e+00 -1.239208577818667001e+00 6.411417282064186907e+01
3.000000000000000000e+00 2.205974036370756952e+00 -1.099871985552651976e+00 5.923663398506358391e+01
4.000000000000000000e+00 2.503131696270772810e+00 -9.657784217406756300e-01 5.772844471909979802e+01
5.000000000000000000e+00 2.655481914824688872e+00 -9.267893087534565533e-01 5.750794535608371660e+01
6.000000000000000000e+00 2.699274419460010233e+00 -9.039127505261042028e-01 5.749325405062066352e+01
7.000000000000000000e+00 2.705103755092356899e+00 -9.051342422380441732e-01 5.749284854436937309e+01
8.000000000000000000e+00 2.704841879013953676e+00 -9.049100680693169529e-01 5.749284497874678834e+01
9.000000000000000000e+00 2.704847021972628163e+00 -9.049060162924877915e-01 5.749284497837074781e+01
