0.000000000000000000e+00 7.427498026123362518e-01 -1.108522413636649384e+00 1.059268050761668576e+02
1.000000000000000000e+00 1.226602253507609985e+00 -1.308543917324998640e+00 7.868603919828106541e+01
2.000000000000000000e+00 1.807405711264973514e+00 -1.279978887479950256e+00 6.368464745712531538e+01
3.000000000000000000e+00 2.206633765771363276e+00 -1.144473408519631086e+00 5.887144779041843634e+01
4.000000000000000000e+00 2.507226290169587202e+00 -9.908820278470098497e-01 5.727393920094660729e+01
5.000000000000000000e+00 2.652056097878803254e+00 -9.408394049299682038e-01 5.706131252296248135e+01
6.000000000000000000e+00 2.700014177283787564e+00 -9.275572733351006294e-01 5.704587642412965209e+01
7.000000000000000000e+00 2.705791989962845534e+00 -9.245933202573234366e-01 5.704565575046452608e+01
8.000000000000000000e+00 2.705978345563256671e+00 -9.247650530055585572e-01 5.704565392572219196e+01
9.000000000000000000e+00 2.705973873204071012e+00 -9.247625850774896517e-01 5.704565392513923427e+01
