0.000000000000000000e+00 6.487388466896732986e-01 -1.247593164570678592e+00 8.963038702309015093e+01
1.000000000000000000e+00 1.098243615619298064e+00 -1.278260572831155129e+00 6.300257134132380088e+01
2.000000000000000000e+00 1.689748605739674003e+00 -1.153126008547639358e+00 4.530816981555283718e+01
3.000000000000000000e+00 2.082471817977070483e+00 -1.004932558964646061e+00 4.026781022293139500e+01
4.000000000000000000e+00 2.378780355717609929e+00 -9.475511409347642244e-01 3.888628972312231724e+01
5.000000000000000000e+00 2.519063879314637155e+00 -8.482345743878410005e-01 3.867832670325766742e+01
6.000000000000000000e+00 2.547979653002088174e+00 -8.644767344634621820e-01 3.863968258992852611e+01
7.000000000000000000e+00 2.552390003419044096e+00 -8.632992075213546945e-01 3.863953451423410002e+01
8.000000000000000000e+00 2.552972566685963507e+00 -8.630514051570689071e-01 3.863953220217840823e+01
9.000000000000000000e+00 2.552975730851591241e+00 -8.630470184718714854e-01 3.863953220151901036e+01
