0.000000000000000000e+00 7.266117825239478689e-01 -1.132395445776934073e+00 1.068265507806257517e+02
1.000000000000000000e+00 1.195055251709311372e+00 -1.280202734328516723e+00 8.001685081667940835e+01
2.000000000000000000e+00 1.803522029114588365e+00 -1.234343983131820144e+00 6.349435086288853824e+01
3.000000000000000000e+00 2.204218398112261390e+00 -1.093603538307420298e+00 5.860046171156975703e+01
4.000000000000000000e+00 2.501102566778086622e+00 -9.646304621834029813e-01 5.711118492493366006e+01
5.000000000000000000e+00 2.654516372703310090e+00 -9.273666904673746325e-01 5.689077994783222891e+01
6.000000000000000000e+00 2.697781102543913789e+00 -9.019493430560362457e-01 5.687583690573079309e+01
7.000000000000000000e+00 2.702869051940981926e+00 -9.041859506454118511e-01 5.687523461735256802e+01
8.000000000000000000e+00 2.702862358762276429e+00 -9.040903002676455857e-01 5.687523427819271404e+01
9.000000000000000000e+00 2.702865406928815606e+00 -9.040883839725248894e-01 5.687523427810487675e+01
