0.000000000000000000e+00 1.425301562898290353e+00 -9.882109826657270446e-02 9.855439680987902307e+01
1.000000000000000000e+00 1.620465067293127115e+00 -8.645813520210289260e-01 6.869956771946274898e+01
2.000000000000000000e+00 2.232216795389633468e+00 -1.859177009784956702e+00 6.496089782144342450e+01
3.000000000000000000e+00 2.211635004843953478e+00 -1.558217058522998189e+00 6.167937141981497717e+01
4.000000000000000000e+00 2.227685371467873043e+00 -1.225499665181357445e+00 5.900716083776572418e+01
5.000000000000000000e+00 2.381423939775221932e+00 -9.123670643537398206e-01 5.831601932748277051e+01
6.000000000000000000e+00 2.496290381000632497e+00 -1.022067548413005067e+00 5.745684901938448519e+01
7.000000000000000000e+00 2.654381696242888555e+00 -1.010337207069048615e+00 5.716905547449773906e+01
8.000000000000000000e+00 2.738030452439865314e+00 -9.843882532052879997e-01 5.711936454263462792e+01
9.000000000000000000e+00 2.755388107449362245e+00 -9.732851109777154175e-01 5.711651190112265652e+01
1.000000000000000000e+01 2.756495236172481711e+00 -9.713338641740849599e-01 5.711644467200386543e+01
1.100000000000000000e+01 2.756272292180280470e+00 -9.712314257057154121e-01 5.711644382752326266e+01
1.200000000000000000e+01 2.756227191539723620e+00 -9.712355244474214500e-01 5.711644381690766181e+01
