0.000000000000000000e+00 7.380748578914014812e-01 -1.115438076460568695e+00 1.076111278568469061e+02
1.000000000000000000e+00 1.207197938237216661e+00 -1.283291624491398997e+00 8.081862069566491868e+01
2.000000000000000000e+00 1.808897239076196151e+00 -1.246410160276774093e+00 6.469977255188260301e+01
3.000000000000000000e+00 2.207772393128452304e+00 -1.109227333887155664e+00 5.983217344035308116e+01
4.000000000000000000e+00 2.506074807056469567e+00 -9.691054297465176992e-01 5.829058101557586724e+01
5.000000000000000000e+00 2.657009598439425968e+00 -9.270870450127908224e-01 5.806922085500347208e+01
6.000000000000000000e+00 2.702177342124640447e+00 -9.072169408796050272e-01 5.805432967320553672e+01
7.000000000000000000e+00 2.708654693913074674e+00 -9.073533024682611803e-01 5.805406787256802659e+01
8.000000000000000000e+00 2.708283932759346868e+00 -9.068870509507741540e-01 5.805405522916298366e+01
9.000000000000000000e+00 2.708310861988822982e+00 -9.068642535559545692e-01 5.805405521713395700e+01
