0.000000000000000000e+00 1.570738293457848433e+00 1.163239891735177167e-01 6.680173631070984186e+01
1.000000000000000000e+00 1.783720282808979762e+00 -2.302585092994045457e+00 6.015857882414690039e+01
2.000000000000000000e+00 2.033893959722559597e+00 -1.756300807586287149e+00 5.290365382943173245e+01
3.000000000000000000e+00 2.408530650405518170e+00 -6.212321988840350251e-01 4.771657328113899155e+01
4.000000000000000000e+00 2.546084109233875736e+00 -1.223099364479519613e+00 4.687889357031092175e+01
5.000000000000000000e+00 2.666614543422979988e+00 -1.018732361394216968e+00 4.587695089411982963e+01
6.000000000000000000e+00 2.825037274950013888e+00 -7.520339668516297094e-01 4.563974562824704151e+01
7.000000000000000000e+00 2.838858226407686036e+00 -8.555325621414613391e-01 4.550159941377811634e+01
8.000000000000000000e+00 2.870251685653360862e+00 -8.513028252985012090e-01 4.549224357744776626e+01
9.000000000000000000e+00 2.893964504419199724e+00 -8.466117645478914433e-01 4.549005468917250994e+01
1.000000000000000000e+01 2.894705278672504711e+00 -8.461931381630407589e-01 4.549005159682502608e+01
1.100000000000000000e+01 2.894718647071729656e+00 -8.461539966766564724e-01 4.549005158072833410e+01
