0.000000000000000000e+00 1.429719572000617278e+00 -9.228552124298161630e-02 9.846420849519500962e+01
1.000000000000000000e+00 1.621589701927454774e+00 -8.406794214488995109e-01 6.943254083443338232e+01
2.000000000000000000e+00 2.268274558051958767e+00 -1.931189337274313189e+00 6.717248695488069643e+01
3.000000000000000000e+00 2.216075296630051650e+00 -1.578144547448661505e+00 6.304590011098576952e+01
4.000000000000000000e+00 2.208359996772763179e+00 -1.306711996981906321e+00 6.052742879070709137e+01
5.000000000000000000e+00 2.271766112953899075e+00 -1.039722397683163324e+00 5.919831672496288633e+01
6.000000000000000000e+00 2.402359769637200326e+00 -1.014378588980415774e+00 5.860190926856319038e+01
7.000000000000000000e+00 2.660385153136284764e+00 -9.841378540286909171e-01 5.805995952599268861e+01
8.000000000000000000e+00 2.718338318849360391e+00 -9.565303039125717666e-01 5.803606730741443442e+01
9.000000000000000000e+00 2.728891343196818475e+00 -9.570667015496088226e-01 5.803543184040697867e+01
1.000000000000000000e+01 2.728787844272444918e+00 -9.564931028305294625e-01 5.803542470877520287e+01
1.100000000000000000e+01 2.728775682636471966e+00 -9.565040349599764902e-01 5.803542470684643462e+01
