0.000000000000000000e+00 1.378797742966419326e+00 -1.676143691758316123e-01 1.090806415244822460e+02
1.000000000000000000e+00 1.689392663203833855e+00 -1.132692595651075607e+00 6.691118982019672501e+01
2.000000000000000000e+00 1.937262051496880133e+00 -1.217573321739015002e+00 6.346406522800288030e+01
3.000000000000000000e+00 2.302675928882198964e+00 -1.171669994127024550e+00 6.060246130099417883e+01
4.000000000000000000e+00 2.550411599163168841e+00 -1.052773607683516133e+00 5.953423223689690502e+01
5.000000000000000000e+00 2.682994069692079542e+00 -9.566798969530319052e-01 5.930048921368454984e+01
6.000000000000000000e+00 2.708614287630450423e+00 -9.432078080238907036e-01 5.929524915950034369e+01
7.000000000000000000e+00 2.713666456206214939e+00 -9.427260799754957343e-01 5.929505308882907855e+01
8.000000000000000000e+00 2.714436635941278375e+00 -9.429890410727873595e-01 5.929504458598128736e+01
9.000000000000000000e+00 2.714414458142432540e+00 -9.430282764808709528e-01 5.929504455449720979e+01
