0.000000000000000000e+00 6.470752708339043702e-01 -1.250054098418514670e+00 8.745010178902418829e+01
1.000000000000000000e+00 1.101515498147399574e+00 -1.289271071616799214e+00 6.043595482392207430e+01
2.000000000000000000e+00 1.688876111202761265e+00 -1.160246983163699674e+00 4.282394051015606351e+01
3.000000000000000000e+00 2.082731339537489568e+00 -1.009581541979475139e+00 3.772840835593186881e+01
4.000000000000000000e+00 2.377985703010839114e+00 -9.461562268303318479e-01 3.632699164357813970e+01
5.000000000000000000e+00 2.517327992841177586e+00 -8.533528433991560691e-01 3.611931242585578161e+01
6.000000000000000000e+00 2.551318557443413404e+00 -8.659369378182886212e-01 3.608413231087196493e+01
7.000000000000000000e+00 2.554927961150684990e+00 -8.645930957541830830e-01 3.608403007930706963e+01
8.000000000000000000e+00 2.555384536541148499e+00 -8.643764087873739843e-01 3.608402853232638563e+01
9.000000000000000000e+00 2.555385322472456089e+00 -8.643749847194120983e-01 3.608402853225021545e+01
