0 2.9131 2.9853 2.8144 0.3541 1.9007 1.3889 1.7123 0.4963 0.6840 1.4522 -0.5340 0.0559 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 0.7723 1.4840 0.1753 0.3609 2.2596 1.3813 1.6592 2.3332 1.1919 0.2751 0.7530 0.0384 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 2.4819 1.8919 2.1011 1.9888 3.0526 1.2035 2.4110 1.2214 1.8399 2.1091 0.5210 0.0198 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 1.0562 0.3608 1.5419 2.2836 1.8964 1.4610 2.0539 0.6537 0.6430 1.0837 0.0360 0.0565 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 2.5816 0.6950 0.4477 0.3999 0.2184 0.9382 1.8423 2.5961 1.1062 1.2243 0.4920 0.0547 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 0.9775 1.0270 2.4651 1.7698 0.8860 0.4258 2.4840 2.2508 2.6202 0.8240 0.8900 0.0375 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 1.7591 2.8944 1.9027 2.9757 0.6087 3.0656 0.2701 1.3660 0.1711 2.5624 -0.6830 0.1051 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 2.1902 3.0617 2.5484 2.9859 1.7382 3.1058 2.3782 1.1528 3.0637 1.2467 -0.1810 0.0173 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 0.6880 0.3308 1.5173 0.6981 2.9396 2.9909 0.7568 0.4148 1.7089 0.6161 -0.0370 0.0199 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 1.7536 2.5723 0.8697 1.3828 2.8401 1.4526 1.1426 2.8141 2.5751 2.8228 0.3750 0.1388 0.1100 0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2.2987 3.1366 2.6363 3.1204 1.5799 3.1271 2.2482 1.0674 3.0543 1.1129 -0.1400 0.0469 0.1100 0.9900 0.0000 0.1138 1000.0000 117.1779 0.0970 0.1430 117.4179 
11 2.3773 3.1259 2.6021 2.9973 1.5302 3.0250 2.4161 1.3219 3.1119 1.2651 0.0220 0.0439 0.1100 0.9692 0.0000 0.0325 1000.0000 117.0376 0.0951 0.1404 117.2731 
12 2.0398 3.0539 2.6720 3.0318 1.8440 3.1272 2.2504 0.9734 3.0354 1.0715 -0.1780 0.0404 0.1100 0.9688 0.0000 0.0129 1000.0000 117.1656 0.0962 0.1359 117.3978 
13 2.1715 3.0554 2.3925 3.1250 1.7852 3.1416 2.2558 0.8823 2.9784 1.2334 -0.4540 0.1705 0.1100 0.9539 0.0000 0.0096 192.0000 22.6616 0.0902 0.1247 22.8766 
