138   2999    100    100   2999   2999    100   2999    100   2999    100 -2.2578 1.3425 0.1797 0.0074 1.0952 0.9832 0.3251 0.0009 0.0004 347.0000 586.1256 0.2486 0.0025 586.3767 
139    100    100    100   3000   3000    100   3000   3000   3000    100 -1.8750 1.3071 0.1328 0.0046 0.0000 1.3007 1.4250 0.0010 0.0003 370.0000 617.1777 0.2459 0.0026 617.4261 
140    100    100    100   3000   3000   3000    100   3000   2180   3000 -2.0312 0.9124 0.0938 0.0266 0.0000 1.4102 8.9282 0.0001 0.0099 300.0000 501.1004 0.2774 0.0026 501.3803 
141   2908    172   1882   1431   1557    798   3000    425   1114   1211 -3.0703 1.4045 0.5625 0.0696 9.0000 0.1492 5.8937 0.0010 0.0083 61.0000 103.0024 0.2362 0.0025 103.2411 
142   3000   3000    100    100    100   3000    100   2999    100   3000 -1.8438 0.9675 0.0938 0.1037 0.0000 1.7708 1.8435 0.0009 0.0002 330.0000 550.3893 0.2479 0.0026 550.6398 
143   2999   2999   2999   2999    100   2999    100    100    100    100 -1.8281 0.7891 0.0078 0.0129 0.0000 1.9529 0.9357 0.0009 0.0001 377.0000 626.5553 0.2455 0.0025 626.8034 
144   2914    101   1812   1447   1574    903   3000    475   1169   1109 -3.0703 1.6722 0.5781 0.0552 8.2222 0.2622 5.0691 0.0007 0.0090 84.0000 142.1430 0.2369 0.0026 142.3825 
145    100    100   1438   3000   3000   3000   2193   3000    100   3000 -1.7109 0.6953 0.0547 0.0357 0.0000 1.0145 8.8895 0.0002 0.0099 229.0000 380.0025 0.2975 0.0026 380.3025 
146   2999    100    100   2999    100    100   2999    100   2999   2464 -2.3750 0.9606 0.1250 0.0194 0.0000 1.7279 0.6707 0.0010 0.0071 374.0000 624.8965 0.2386 0.0026 625.1378 
147   3000    100    100   3000    100    100    100    100   3000    100 -1.7500 0.7244 0.0156 0.0260 0.0000 1.2981 2.3800 0.0010 0.0010 301.0000 499.6446 0.1623 0.0027 499.8095 
148    100   3000   3000   3000   3000   3000   3000   3000   3000   3000 -1.8047 1.0245 0.0781 0.0183 0.0000 1.4210 4.8957 0.0010 0.0020 295.0000 491.2428 0.4624 0.0027 491.7079 
149   2142   1658   3000   3000    100   3000    100   3000    100   3000 -2.0859 0.6618 0.0625 0.0079 0.0000 1.3534 8.1863 0.0001 0.0099 248.0000 415.2864 0.3028 0.0032 415.5924 
150    100   1397   1680   3000   3000   3000    100   3000    153   3000 -2.5469 0.9899 0.2266 0.2606 1.2609 0.5366 5.9868 0.0003 0.0099 186.0000 312.3261 0.2923 0.0027 312.6212 
151    100   3000    100   3000    100   3000    100    100   3000   3000 -2.3047 1.0482 0.1172 0.1523 0.0000 1.4448 3.9371 0.0010 0.0008 304.0000 508.0449 0.2484 0.0027 508.2960 
152    100   1496   2013   3000   3000   3000    100   2188   1271   3000 -2.2031 0.9033 0.0781 0.2348 0.0000 0.8670 7.9303 0.0002 0.0100 154.0000 258.4580 0.3040 0.0027 258.7647 
153    100   1030   1621   1563   3000   3000    100   3000    100   3000 -1.9219 0.7498 0.0391 0.0840 0.0000 0.9053 8.5955 0.0003 0.0100 199.0000 333.0066 0.2629 0.0028 333.2722 
154   3000   3000    100   3000    100   3000    100    100    100   3000 -1.9141 0.9453 0.0859 0.0992 0.0000 1.7550 7.5491 0.0010 0.0012 295.0000 491.4466 0.2474 0.0027 491.6967 
155    100   3000    100   3000    100    100   3000    100   3000    100 -1.9375 0.4843 0.0156 0.0481 0.0000 1.8074 2.9521 0.0010 0.0003 406.0000 676.4359 0.2030 0.0027 676.6416 
156    100   3000    100   3000   3000   3000    100   3000    100    612 -1.5234 1.4640 0.0703 0.0994 0.0000 1.6238 8.3900 0.0010 0.0097 263.0000 439.9512 0.2551 0.0028 440.2091 
157    100   3000    100   3000    100   3000    100    100   3000    100 -2.1953 1.8907 0.2891 0.3647 2.3125 0.6444 1.4207 0.0010 0.0025 242.0000 403.5833 0.2047 0.0027 403.7906 
158   1951   3000   3000    100    100    100    100    100   3000    100 -1.8594 0.6572 0.0156 0.1608 0.0000 0.4330 1.7863 0.0008 0.0100 361.0000 599.1692 0.1852 0.0029 599.3573 
159   3000    100    100   3000   3000   3000   3000    100   3000   3000 -1.9062 0.8258 0.0000 0.0821 0.0000 1.9814 7.7129 0.0010 0.0005 384.0000 641.5392 0.3801 0.0028 641.9221 
160    100    100    100   3000   3000    100    100    100   3000   3000 -2.2109 1.0181 0.0234 0.0052 0.0000 1.4818 2.2304 0.0010 0.0004 324.0000 547.5208 0.2032 0.0027 547.7268 
161   2999    100   1816   2107   1515    898   2999    100   1448    862 -2.8047 1.4182 0.4609 0.0368 5.3636 1.4865 1.3912 0.0007 0.0051 169.0000 286.7717 0.2413 0.0029 287.0158 
162    100   3000    100   3000    100    100    100    100   3000   2187 -2.1016 0.9266 0.0078 0.3281 0.0000 1.1509 3.9705 0.0004 0.0100 301.0000 505.5329 0.1922 0.0029 505.7280 
163   3000   3000    100    100    100    100    100   3000   3000    268 -2.0781 1.0490 0.0156 0.0310 0.0000 0.8432 4.7871 0.0007 0.0042 268.0000 451.2113 0.2045 0.0028 451.4187 
164   3000    100    100   3000    100    100   3000   3000   3000   3000 -2.0312 1.3533 0.1250 0.0593 0.0000 1.0732 2.0986 0.0009 0.0008 368.0000 617.8760 0.2955 0.0028 618.1743 
165    100   3000   1131    100    100    100    100    100   3000    100 -2.0703 0.7588 0.0547 0.1260 0.0000 0.7350 6.6771 0.0008 0.0099 217.0000 366.8912 0.1332 0.0031 367.0275 
166   2358   3000    100    100    100   2208    100   2263   3000   3000 -2.2109 0.9709 0.1172 0.1106 0.0000 0.8620 6.4701 0.0000 0.0099 257.0000 432.7574 0.2580 0.0081 433.0234 
167    100    100    100   3000   3000    100   3000    100   3000   1887 -2.0625 1.0039 0.0859 0.0591 0.0000 1.8147 9.3904 0.0009 0.0098 281.0000 474.0267 0.2296 0.0041 474.2605 
168   3000    100   2003   1593   1531   1282   3000    129    907    979 -2.7891 1.1756 0.3750 0.0184 1.7778 0.6974 0.3917 0.0010 0.0068 178.0000 300.8592 0.2324 0.0039 301.0956 
169   3000    100   3000   3000    100   3000   3000   3000    100    100 -2.0234 0.6215 0.0000 0.0066 0.0000 1.7284 9.0739 0.0009 0.0008 318.0000 535.5379 0.2991 0.0046 535.8417 
170    100   3000    100   3000    100    100   3000   3000   3000   3000 -2.1797 1.1564 0.0859 0.1817 0.0000 1.4607 9.6185 0.0010 0.0017 257.0000 433.4874 0.2930 0.0043 433.7848 
171    100    100   2999   2999   2999    100   2999   2999   2999   2999 -2.0312 0.6289 0.0469 0.0625 0.0000 1.4635 0.8069 0.0010 0.0002 407.0000 685.2046 0.3826 0.0045 685.5917 
172   2320   3000   3000   3000    100   3000   3000   1359    100   1781 -2.2109 1.1441 0.1328 0.1203 0.0000 1.3102 9.4211 0.0001 0.0099 253.0000 424.7829 0.3285 0.0050 425.1164 
173    100    100    100   3000    100    100    100   3000   3000   3000 -2.3125 1.6969 0.2734 0.3385 1.7500 1.3395 7.8177 0.0010 0.0031 265.0000 450.9004 0.2052 0.0043 451.1099 
174    100   3000   3000   3000    100   3000    100    100    100   3000 -1.7266 0.4994 0.0078 0.0075 0.0000 1.1827 8.1540 0.0010 0.0085 222.0000 377.9317 0.2477 0.0041 378.1835 
175    100   2133   3000   3000    357    990   2465    451   1371   2012 -2.0000 0.3780 0.0000 0.1706 0.0000 0.5114 9.5879 0.0000 0.0099 107.0000 181.7921 0.2562 0.0042 182.0525 
176   2694    100   1814   1475   1672    833   3000    405   1086   1203 -3.2188 1.4636 0.6562 0.1050 12.0000 0.3062 1.0258 0.0008 0.0098 82.0000 140.7537 0.2331 0.0044 140.9912 
177    100    416    100   3000    100   3000    100    100   3000   3000 -2.5547 1.5560 0.3672 0.2072 2.3500 0.8515 4.5955 0.0004 0.0100 233.0000 393.3283 0.2101 0.0053 393.5437 
178    100    100    100   3000    100   3000    100   3000   3000   3000 -1.9922 0.9684 0.0391 0.1438 0.0000 1.6590 6.6706 0.0010 0.0006 347.0000 587.5519 0.2479 0.0044 587.8042 
179   3000    100    100   3000    100   3000    100    100   3000   3000 -1.3672 1.4310 0.0547 0.0079 0.0000 1.5030 7.0570 0.0010 0.0010 338.0000 572.0389 0.2517 0.0076 572.2983 
180   3000   3000    100   3000    100    100   3000    100   3000   3000 -1.9609 0.7937 0.0391 0.0458 0.0000 1.8128 6.5409 0.0010 0.0005 324.0000 546.0958 0.2881 0.0044 546.3884 
181    100    100    100   3000    100   3000   3000    100   3000   3000 -1.7344 0.8265 0.0234 0.0121 0.0000 1.5160 1.3153 0.0010 0.0002 406.0000 693.1790 0.2466 0.0044 693.4300 
182   3000    100    100    100   3000   3000   3000    100    100   1597 -2.0938 0.9675 0.0703 0.2055 0.0000 1.5173 7.1223 0.0008 0.0100 312.0000 526.2315 0.2263 0.0052 526.4630 
183    100   1394    100    100    100    100    100   1741   3000   3000 -1.7266 0.9719 0.0703 0.0482 0.0000 1.3087 8.4085 0.0001 0.0098 281.0000 475.5459 0.1622 0.0046 475.7126 
184   2631    100   1718   1431   1700    770   3000    480   1091   1231 -3.0781 1.7891 0.5938 0.1307 10.8571 0.6173 4.4658 0.0009 0.0096 120.0000 205.1281 0.2755 0.0047 205.4082 
185   3000   3000    100    100   3000   3000    100    100    100   3000 -2.0000 0.6772 0.0234 0.0077 0.0000 0.9965 2.6202 0.0010 0.0015 279.0000 473.0731 0.2477 0.0046 473.3254 
186    959   1961   3000   3000   3000   3000   1271   3000    100   1785 -2.3047 1.3946 0.2188 0.0986 2.8000 1.1703 8.9255 0.0001 0.0097 216.0000 373.8749 0.3356 0.0047 374.2151 
187   1656   3000   3000   3000    100    100   2025   3000    100   3000 -1.5547 0.8316 0.0469 0.0392 0.0000 1.5569 9.9118 0.0004 0.0099 232.0000 397.3245 0.2990 0.0047 397.6283 
188   2999    100   1399   1964   1754    100   2999    100   2056   1259 -1.9844 1.4643 0.1641 0.0254 1.3125 1.8505 1.1152 0.0008 0.0063 191.0000 324.0883 0.2385 0.0049 324.3317 
189    100    100   3000    100   3000   3000   3000   3000   3000    100 -1.6953 1.2056 0.0391 0.0253 0.0000 1.5666 3.3947 0.0009 0.0004 368.0000 627.6822 0.2953 0.0048 627.9823 
190   1415   3000    100    100   3000   3000    100    100   3000    957 -2.1719 0.9309 0.0547 0.0442 0.0000 1.3704 8.9365 0.0002 0.0097 266.0000 453.8737 0.2354 0.0047 454.1138 
191   2999    100   1787   1268    100   1742   2999    100    100    100 -0.9453 1.2490 0.0547 0.0128 0.0000 1.7569 0.4496 0.0000 0.0056 248.0000 421.0172 0.1863 0.0051 421.2086 
192    100    100    100   3000    100    100    100   3000   3000    100 -2.1328 1.0610 0.0938 0.0722 0.0000 1.3357 4.2389 0.0009 0.0007 389.0000 658.2747 0.1596 0.0049 658.4393 
193   2796    150   1828   1461   1615    842   3000    424   1086   1212 -3.2109 1.8370 0.6875 0.0848 22.0000 0.1274 0.3554 0.0008 0.0042 62.0000 108.2418 0.2348 0.0048 108.4814 
194    100   1173    100   3000    854   3000    100    100   3000   3000 -1.7500 0.9921 0.0625 0.0420 0.0000 0.6721 9.8599 0.0003 0.0098 202.0000 346.2216 0.2286 0.0051 346.4553 
195   3000   3000    100    100   3000   3000    100   1733   3000   3000 -1.8750 0.9606 0.0391 0.0375 0.0000 0.8729 5.5599 0.0001 0.0099 274.0000 466.5294 0.3187 0.0049 466.8531 
196   2803    125   1817   1470   1619    825   3000    407   1117   1188 -3.0312 1.6211 0.5781 0.0869 12.3333 0.1108 4.1981 0.0009 0.0079 74.0000 128.7045 0.2805 0.0053 128.9903 
197   2796    100   1859   1592   1707    931   3000    440    989   1288 -3.0703 1.4517 0.5781 0.0830 7.4000 0.3540 1.1116 0.0008 0.0088 115.0000 198.8926 0.2397 0.0053 199.1376 
198   2325    100   2453   3000   2001   1570   3000   1104   1093    490 -1.8359 0.9571 0.0000 0.2824 0.0000 1.9810 7.4422 0.0004 0.0098 118.0000 202.8149 0.2752 0.0052 203.0953 
199   2701    153   1866   1433   1638    896   3000    452   1022   1226 -3.2188 1.1486 0.5938 0.0961 9.5000 0.1296 8.5213 0.0009 0.0094 57.0000 100.7065 0.2352 0.0049 100.9467 
122   2905    165   1859   1439   1566    822   3000    430   1122   1200 -3.2422 1.3503 0.6641 0.0683 10.6250 0.2602 6.9225 0.0006 0.0098 71.0000 118.4577 0.2352 0.0022 118.6951 
